,date,price,bubble_size,bubble_color,from_address,to_address,punk_id,img_url,punk_skin_tone
5748,2021-04-10,19.98,3,#dc5d24,\xe5c4c41194901047523108bb47eb109781a1a86a,\x7aa335dd4b35a47e4ac23e6b9201893665c3c12d,6682,https://www.larvalabs.com/cryptopunks/cryptopunk6682.png,Medium
5750,2021-01-24,5.6,4,#933e18,\xe754d1074d38915a5c7028f82a35e30e935cb220,\x59a5493513ba2378ed57ae5ecfb8a027e9d80365,9637,https://www.larvalabs.com/cryptopunks/cryptopunk9637.png,Dark
5752,2021-02-17,11.88,3,#933e18,\x13816f65ba8195768e6825eb774fd3c6a05a0ac8,\x6a28ca2e2995f16cf3a4965f39f965463799b894,8727,https://www.larvalabs.com/cryptopunks/cryptopunk8727.png,Dark
5753,2021-02-18,12.88,3,#933e18,\x6a28ca2e2995f16cf3a4965f39f965463799b894,\xa762aaa243186368ce1ef046eab37e5e733e7254,8727,https://www.larvalabs.com/cryptopunks/cryptopunk8727.png,Dark
5754,2021-04-04,13.5,3,#933e18,\xa762aaa243186368ce1ef046eab37e5e733e7254,\x6bf62dad62053eb6a02451bccf78e252c1388685,8727,https://www.larvalabs.com/cryptopunks/cryptopunk8727.png,Dark
5755,2021-05-03,22.89,3,#933e18,\x5dd757766a6ff59ca5b31b331530a23c0bc4be5a,\x514d6f52efd23b2e10c822b119aae75881d547ff,8727,https://www.larvalabs.com/cryptopunks/cryptopunk8727.png,Dark
5756,2021-08-30,14.5,3,#933e18,\x514d6f52efd23b2e10c822b119aae75881d547ff,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,8727,https://www.larvalabs.com/cryptopunks/cryptopunk8727.png,Dark
5757,2021-08-31,118.5,3,#933e18,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x1e9377a12bb98e81a33e61a451d2b7c54ed1ff4f,8727,https://www.larvalabs.com/cryptopunks/cryptopunk8727.png,Dark
5760,2021-07-09,18.0,3,#933e18,\xc0f030eac8b588817f8da16b9a2cdccc6451b25c,\xc543330faaea16cf42d2973658e0036285b2ee25,4879,https://www.larvalabs.com/cryptopunks/cryptopunk4879.png,Dark
5766,2021-02-21,18.88,3,#933e18,\x13816f65ba8195768e6825eb774fd3c6a05a0ac8,\x327b5d89d54863d932d8cff1fa6e924e9c830ad7,6421,https://www.larvalabs.com/cryptopunks/cryptopunk6421.png,Dark
5767,2021-03-01,22.4,3,#933e18,\xc9a3fcd6753b82938b08ef3961314eb1dae5261e,\x0b878599b37e6a4ea491048553fe7faacb632b9a,6421,https://www.larvalabs.com/cryptopunks/cryptopunk6421.png,Dark
5770,2021-02-21,17.88,3,#f6773d,\x13816f65ba8195768e6825eb774fd3c6a05a0ac8,\x0e616785638663c88a493a82972e2f9cadaab4bc,8051,https://www.larvalabs.com/cryptopunks/cryptopunk8051.png,Light
5771,2021-08-01,35.45,3,#f6773d,\x0e616785638663c88a493a82972e2f9cadaab4bc,\xa4ca5558e73eb28361431fb985ec27a45f79864e,8051,https://www.larvalabs.com/cryptopunks/cryptopunk8051.png,Light
5772,2021-08-22,52.5,3,#f6773d,\xa4ca5558e73eb28361431fb985ec27a45f79864e,\x25f9e2399a962b38ad0c022b6da53c3528b5e919,8051,https://www.larvalabs.com/cryptopunks/cryptopunk8051.png,Light
5773,2021-08-28,99.99,3,#f6773d,\x25f9e2399a962b38ad0c022b6da53c3528b5e919,\x9fe0028f5cc0bbcf67793d19e73981c4dba8db2c,8051,https://www.larvalabs.com/cryptopunks/cryptopunk8051.png,Light
5774,2021-08-30,121.0,3,#f6773d,\x1574e9dfe1a06f1458af9bd53475ebb505ca8b68,\x20cf73d6e0889d0457c4a3252bb69d71ed4225c7,8051,https://www.larvalabs.com/cryptopunks/cryptopunk8051.png,Light
5775,2022-05-31,57.5,3,#f6773d,\x20cf73d6e0889d0457c4a3252bb69d71ed4225c7,\x4d200d3e268b4a33a831e7ba58acdf93ea79a1e5,8051,https://www.larvalabs.com/cryptopunks/cryptopunk8051.png,Light
5778,2021-08-01,39.0,4,#933e18,\x13816f65ba8195768e6825eb774fd3c6a05a0ac8,\xce8d277c38aade3b7a6f788a5d41a2b5a7ce3d07,8949,https://www.larvalabs.com/cryptopunks/cryptopunk8949.png,Dark
5779,2022-01-26,82.0,4,#933e18,\xce8d277c38aade3b7a6f788a5d41a2b5a7ce3d07,\xbda0b52a800ccb8e26c840a9cbb7de0540f71d26,8949,https://www.larvalabs.com/cryptopunks/cryptopunk8949.png,Dark
5786,2022-05-10,55.95,4,#933e18,\x997bd6938948e10b5648c871298fd019ef4e984e,\x8964ee288e13e8626b114cd4fd27add62c71b734,6724,https://www.larvalabs.com/cryptopunks/cryptopunk6724.png,Dark
5789,2021-09-03,95.0,3,#dc5d24,\xab4cc1cca272425094974bf3d65dc7307090144c,\xa422bfff5daba6eeefaff84debf609edf0868c5f,7120,https://www.larvalabs.com/cryptopunks/cryptopunk7120.png,Medium
5794,2021-02-25,20.49,3,#933e18,\x1dc5eefe2d20d1ab0db794a4236df147c0f60921,\xa6e2e910515e6cf485462eeb6e454df33c60cb0e,8285,https://www.larvalabs.com/cryptopunks/cryptopunk8285.png,Dark
5795,2021-02-27,20.95,3,#933e18,\xa6e2e910515e6cf485462eeb6e454df33c60cb0e,\x3efe8bfb96a10b431deeaff2c616f555169f1698,8285,https://www.larvalabs.com/cryptopunks/cryptopunk8285.png,Dark
5796,2021-03-14,23.25,3,#933e18,\x3efe8bfb96a10b431deeaff2c616f555169f1698,\x436ffb70ce00d76e59e6f7de58861911acf952a9,8285,https://www.larvalabs.com/cryptopunks/cryptopunk8285.png,Dark
5797,2021-08-06,46.5,3,#933e18,\x436ffb70ce00d76e59e6f7de58861911acf952a9,\x231d688aa706ddecb8300f85bee23bf5a9202fef,8285,https://www.larvalabs.com/cryptopunks/cryptopunk8285.png,Dark
5798,2022-01-01,68.89,3,#933e18,\x07379370e6900e539e5789bdd79dbf74253c290f,\xcddfa13281b357b399a1276d5df4d4e3577134de,8285,https://www.larvalabs.com/cryptopunks/cryptopunk8285.png,Dark
5800,2022-01-25,75.95,3,#933e18,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x1583b0c3a4e2a53f8f712579944373b5f28739ae,8285,https://www.larvalabs.com/cryptopunks/cryptopunk8285.png,Dark
5801,2022-03-02,69.0,3,#933e18,\x1583b0c3a4e2a53f8f712579944373b5f28739ae,\x857f876490b63bdc7605165e0df568ae54f72d8e,8285,https://www.larvalabs.com/cryptopunks/cryptopunk8285.png,Dark
5802,2022-03-12,77.75,3,#933e18,\x857f876490b63bdc7605165e0df568ae54f72d8e,\xb85eaf59e6dc69ac7b6d92c6c24e1a83b582b293,8285,https://www.larvalabs.com/cryptopunks/cryptopunk8285.png,Dark
5805,2021-05-23,15.2,3,#933e18,\x9b0b3bbdf9b67a27e13bed44521a219b6f7ba392,\x80ac8b6f4cacea6129f5cf1365904f056b4e29ea,7702,https://www.larvalabs.com/cryptopunks/cryptopunk7702.png,Dark
5818,2021-07-13,32.99,3,#dc5d24,\x8a935532e786399d410c39377fdc7da6bee16a7d,\x758273064dce8459ebdd6ccf52028d01272f1033,6596,https://www.larvalabs.com/cryptopunks/cryptopunk6596.png,Medium
5819,2021-07-29,38.99,3,#dc5d24,\x758273064dce8459ebdd6ccf52028d01272f1033,\xc96de7ba760c8f46cf38b706ed96785c80fc08da,6596,https://www.larvalabs.com/cryptopunks/cryptopunk6596.png,Medium
5820,2021-09-16,155.0,3,#dc5d24,\xc96de7ba760c8f46cf38b706ed96785c80fc08da,\x37da0d6e65fa0aa1080be73c5f20df6e91f7f194,6596,https://www.larvalabs.com/cryptopunks/cryptopunk6596.png,Medium
5822,2021-03-19,22.49,3,#933e18,\xe5c4c41194901047523108bb47eb109781a1a86a,\xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,6749,https://www.larvalabs.com/cryptopunks/cryptopunk6749.png,Dark
5823,2021-06-25,19.99,3,#933e18,\xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,\x615602b9c6e3ac5becf9c5b6372d0feb1f5777a9,6749,https://www.larvalabs.com/cryptopunks/cryptopunk6749.png,Dark
5824,2021-08-28,155.0,3,#933e18,\x615602b9c6e3ac5becf9c5b6372d0feb1f5777a9,\x2326d4fb2737666dda96bd6314e3d4418246cfe8,6749,https://www.larvalabs.com/cryptopunks/cryptopunk6749.png,Dark
5826,2021-06-29,24.9,3,#933e18,\x8a935532e786399d410c39377fdc7da6bee16a7d,\xed98464bda3ce53a95b50f897556bede4316361c,3245,https://www.larvalabs.com/cryptopunks/cryptopunk3245.png,Dark
5827,2021-07-14,30.0,3,#933e18,\xed98464bda3ce53a95b50f897556bede4316361c,\x7d4c4d5380ca2f9c7a091bb622b80613da7eae8c,3245,https://www.larvalabs.com/cryptopunks/cryptopunk3245.png,Dark
5828,2021-11-25,108.0,3,#933e18,\x7d4c4d5380ca2f9c7a091bb622b80613da7eae8c,\xccf2075c74de218cdd79b1ef699a2a31e2940f83,3245,https://www.larvalabs.com/cryptopunks/cryptopunk3245.png,Dark
5829,2021-12-16,77.0,3,#933e18,\xccf2075c74de218cdd79b1ef699a2a31e2940f83,\x6639c089adfba8bb9968da643c6be208a70d6daa,3245,https://www.larvalabs.com/cryptopunks/cryptopunk3245.png,Dark
5830,2022-01-03,89.95,3,#933e18,\x6639c089adfba8bb9968da643c6be208a70d6daa,\xd4d1567cb96c2ff50d326c2fd43c5b14ed77a749,3245,https://www.larvalabs.com/cryptopunks/cryptopunk3245.png,Dark
5832,2022-02-01,82.5,4,#933e18,\x91338ccfb8c0adb7756034a82008531d7713009d,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2397,https://www.larvalabs.com/cryptopunks/cryptopunk2397.png,Dark
5833,2022-02-02,78.0,4,#933e18,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x505d79c7379ee65b6c2d6d18a0e7ab901b00756c,2397,https://www.larvalabs.com/cryptopunks/cryptopunk2397.png,Dark
5841,2021-08-04,33.3,3,#f6773d,\xe5c4c41194901047523108bb47eb109781a1a86a,\x136e964cff1457d6f502c6a3e0cde417360d9c61,4318,https://www.larvalabs.com/cryptopunks/cryptopunk4318.png,Light
5843,2021-08-24,74.89,3,#f6773d,\x2891a448d93c6bcf50a80931062d9028f8c6e913,\x62bdc64a14405e797f86796ea3c2476209ee0bf9,4318,https://www.larvalabs.com/cryptopunks/cryptopunk4318.png,Light
5844,2021-08-24,76.97,3,#f6773d,\x62bdc64a14405e797f86796ea3c2476209ee0bf9,\xc0449eed3a20efac1e29a15bd2c97bbc3a23b177,4318,https://www.larvalabs.com/cryptopunks/cryptopunk4318.png,Light
5845,2021-08-24,71.5,3,#f6773d,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x2891a448d93c6bcf50a80931062d9028f8c6e913,4318,https://www.larvalabs.com/cryptopunks/cryptopunk4318.png,Light
5846,2021-09-06,92.0,3,#f6773d,\x685d14fa7746e67492c85683dd76fdd81955d918,\x91338ccfb8c0adb7756034a82008531d7713009d,4318,https://www.larvalabs.com/cryptopunks/cryptopunk4318.png,Light
5847,2021-09-16,92.0,3,#f6773d,\x91338ccfb8c0adb7756034a82008531d7713009d,\xa62d7ad2fddbad38a0aba25e40cdfe2edfa4d183,4318,https://www.larvalabs.com/cryptopunks/cryptopunk4318.png,Light
5849,2021-07-26,32.0,2,#f6773d,\xdd8afc7436510bd77527a4f3565329c7a74891a5,\x84248ba6fdaf97b7bf5893351311d0dea3c1d8e5,2245,https://www.larvalabs.com/cryptopunks/cryptopunk2245.png,Light
5855,2021-07-09,28.0,4,#933e18,\x7b1d4f3602f0fe16c4f611e124d3d7b307245ba8,\x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,7692,https://www.larvalabs.com/cryptopunks/cryptopunk7692.png,Dark
5856,2021-08-02,48.0,4,#933e18,\x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,\xb4bb4156e5e6ca5d81041f616c27dffb253b7845,7692,https://www.larvalabs.com/cryptopunks/cryptopunk7692.png,Dark
5857,2022-07-09,89.99,4,#933e18,\xb4bb4156e5e6ca5d81041f616c27dffb253b7845,\x485248150969e92b460508b5c8c7e866ed7fae75,7692,https://www.larvalabs.com/cryptopunks/cryptopunk7692.png,Dark
5861,2021-02-09,8.1,3,#933e18,\x087173c12ec250a105aaf7cdc57d36958ee8c27d,\x5b331eb6df00b5765894f88e54d2a87128188ec7,9507,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,Dark
5862,2021-02-11,9.99,3,#933e18,\xf1b65881041243cb07b9a2067014350239af4116,\x5654967dc2c3f207b68bbd8003bc27a0a4106b56,9507,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,Dark
5863,2021-03-08,20.0,3,#933e18,\x5654967dc2c3f207b68bbd8003bc27a0a4106b56,\xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,9507,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,Dark
5864,2021-05-03,24.0,3,#933e18,\xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,\x6277a1073dfbe0ea087e0ef8741dce084831e782,9507,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,Dark
5865,2021-08-20,55.0,3,#933e18,\xb5f1b33e887da761215d400724d7e311ee04261f,\xb8768094e62b2014e1a6895d3b85dbf0ed656290,9507,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,Dark
5866,2021-08-27,95.0,3,#933e18,\xb8768094e62b2014e1a6895d3b85dbf0ed656290,\x44da33bbe2735c84774358e57ee5c58e390e634c,9507,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,Dark
5867,2021-09-02,112.0,3,#933e18,\x44da33bbe2735c84774358e57ee5c58e390e634c,\x80845058350b8c3df5c3015d8a717d64b3bf9267,9507,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,Dark
5869,2021-03-06,51.0,3,#f6773d,\x82b1f29c5608238df2618f996827933c0d844079,\xae4d837caa0c53579f8a156633355df5058b02f3,1094,https://www.larvalabs.com/cryptopunks/cryptopunk1094.png,Light
5870,2021-08-04,200.0,3,#f6773d,\xae4d837caa0c53579f8a156633355df5058b02f3,\x354e09e3ae1023dcc55b0ad103e9495210e91d50,1094,https://www.larvalabs.com/cryptopunks/cryptopunk1094.png,Light
5875,2021-02-18,15.0,3,#f6773d,\x018edc98b3190dbb261e6ff3858c4ba59c71ba94,\x5e43e1dbba50bb1dd26b38eebc45cca153409f82,1072,https://www.larvalabs.com/cryptopunks/cryptopunk1072.png,Light
5876,2021-04-13,22.0,3,#f6773d,\x5e43e1dbba50bb1dd26b38eebc45cca153409f82,\x4abc7c959afc493d7fe35cd15c1ce1e44cf087cb,1072,https://www.larvalabs.com/cryptopunks/cryptopunk1072.png,Light
5877,2021-04-26,20.0,3,#f6773d,\x4abc7c959afc493d7fe35cd15c1ce1e44cf087cb,\x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,1072,https://www.larvalabs.com/cryptopunks/cryptopunk1072.png,Light
5878,2021-05-03,22.99,3,#f6773d,\x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,\x8be6ad79f67d1b76eba486b0ef4fd2c9bd1cd067,1072,https://www.larvalabs.com/cryptopunks/cryptopunk1072.png,Light
5881,2022-01-28,86.95,3,#f6773d,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x076c2669ad090c5a0d640329ec307bdedcd4880f,1072,https://www.larvalabs.com/cryptopunks/cryptopunk1072.png,Light
5886,2021-07-13,33.5,2,#f9a47e,\x8ed4d3c67ee1a73f5df8ca3e10698f1cd4c5b14c,\xdcf227c475a43c82a4ffeb133729d6ce2f348a92,2227,https://www.larvalabs.com/cryptopunks/cryptopunk2227.png,Albino
5887,2021-08-06,100.0,2,#f9a47e,\xdcf227c475a43c82a4ffeb133729d6ce2f348a92,\x024bcbcaad82e67f721799e259ca60bc7d363419,2227,https://www.larvalabs.com/cryptopunks/cryptopunk2227.png,Albino
5893,2021-12-24,69.99,3,#dc5d24,\xc2592fcf3808788289ec9871ffaf6fb0ea54911c,\x7ffca7040ff6758c5c059fc606e77549768ba846,2136,https://www.larvalabs.com/cryptopunks/cryptopunk2136.png,Medium
5894,2022-06-25,84.95,3,#dc5d24,\x0232d1083e970f0c78f56202b9a666b526fa379f,\x357931791284f40765b462aa7ad217ebf82920cb,2136,https://www.larvalabs.com/cryptopunks/cryptopunk2136.png,Medium
5895,2022-06-25,77.0,3,#dc5d24,\x7ffca7040ff6758c5c059fc606e77549768ba846,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2136,https://www.larvalabs.com/cryptopunks/cryptopunk2136.png,Medium
5899,2021-08-23,78.0,2,#933e18,\xe5c4c41194901047523108bb47eb109781a1a86a,\xa99a76dddbb9678bc33f39919bc76d279c680c89,3387,https://www.larvalabs.com/cryptopunks/cryptopunk3387.png,Dark
5900,2021-08-27,99.88,2,#933e18,\xa99a76dddbb9678bc33f39919bc76d279c680c89,\x023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,3387,https://www.larvalabs.com/cryptopunks/cryptopunk3387.png,Dark
5901,2021-08-28,149.96,2,#933e18,\x023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,\x362b638b43f767350ac0a01b67baad825c108f3d,3387,https://www.larvalabs.com/cryptopunks/cryptopunk3387.png,Dark
5904,2021-01-10,5.9,3,#f6773d,\x29ecaa773f052d14ec5258b352ee7304f57aabc3,\x167e001d8017c5412d37c087a1d95cf9521c1a46,9152,https://www.larvalabs.com/cryptopunks/cryptopunk9152.png,Light
5905,2021-02-22,23.0,3,#f6773d,\x167e001d8017c5412d37c087a1d95cf9521c1a46,\x22fa8cc33a42320385cbd3690ed60a021891cb32,9152,https://www.larvalabs.com/cryptopunks/cryptopunk9152.png,Light
5906,2021-04-07,19.97,3,#f6773d,\x62bdc64a14405e797f86796ea3c2476209ee0bf9,\x7a612b0ee77bf94e58006287705268ca86e3fc29,9152,https://www.larvalabs.com/cryptopunks/cryptopunk9152.png,Light
5907,2021-04-11,22.99,3,#f6773d,\x7a612b0ee77bf94e58006287705268ca86e3fc29,\x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,9152,https://www.larvalabs.com/cryptopunks/cryptopunk9152.png,Light
5908,2021-05-02,23.99,3,#f6773d,\x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,\x830cc132dd66f6491ceaa20206f398247143d9cf,9152,https://www.larvalabs.com/cryptopunks/cryptopunk9152.png,Light
5909,2022-03-11,69.42,3,#f6773d,\x830cc132dd66f6491ceaa20206f398247143d9cf,\x6a6f20961aaaba280500298c4fd44187c38a9386,9152,https://www.larvalabs.com/cryptopunks/cryptopunk9152.png,Light
5911,2021-02-21,34.99,3,#dc5d24,\xdb25e38a12d03d4a5275c1de61a4631d4b5fcbbb,\x36fbd89b5aa130b53708a98e729ad726daaf1f86,2570,https://www.larvalabs.com/cryptopunks/cryptopunk2570.png,Medium
5912,2021-03-14,48.88,3,#dc5d24,\x36fbd89b5aa130b53708a98e729ad726daaf1f86,\x623fc4f577926c0aadaef11a243754c546c1f98c,2570,https://www.larvalabs.com/cryptopunks/cryptopunk2570.png,Medium
5914,2021-03-16,22.99,4,#f6773d,\xe5c4c41194901047523108bb47eb109781a1a86a,\x09d4083ffd20d21acb9118465ad7c52ac8b548f7,8376,https://www.larvalabs.com/cryptopunks/cryptopunk8376.png,Light
5915,2021-04-08,22.99,4,#f6773d,\x09d4083ffd20d21acb9118465ad7c52ac8b548f7,\x052564eb0fd8b340803df55def89c25c432f43f4,8376,https://www.larvalabs.com/cryptopunks/cryptopunk8376.png,Light
5916,2021-05-01,24.1,4,#f6773d,\x052564eb0fd8b340803df55def89c25c432f43f4,\x46524c3baf2eaffadc76858ed324c8412d139b43,8376,https://www.larvalabs.com/cryptopunks/cryptopunk8376.png,Light
5917,2021-08-05,50.0,4,#f6773d,\x449c69df8487c9faf14d0b798f142ee128cd4fc8,\xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,8376,https://www.larvalabs.com/cryptopunks/cryptopunk8376.png,Light
5918,2021-08-07,63.99,4,#f6773d,\xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,\x76c7c81b452d10341cc945eadd8a2ad5a4cd3c22,8376,https://www.larvalabs.com/cryptopunks/cryptopunk8376.png,Light
5919,2021-08-23,82.99,4,#f6773d,\x76c7c81b452d10341cc945eadd8a2ad5a4cd3c22,\x742b470e132556a32e73ed8d6718660edaeb641c,8376,https://www.larvalabs.com/cryptopunks/cryptopunk8376.png,Light
5921,2021-08-03,38.98,3,#f6773d,\xe5c4c41194901047523108bb47eb109781a1a86a,\x96c57241cac6ab27bd4ef973aa26a32af82b0683,6050,https://www.larvalabs.com/cryptopunks/cryptopunk6050.png,Light
5922,2021-08-05,50.0,3,#f6773d,\x96c57241cac6ab27bd4ef973aa26a32af82b0683,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,6050,https://www.larvalabs.com/cryptopunks/cryptopunk6050.png,Light
5923,2021-08-10,50.5,3,#f6773d,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x78b58e4197c04d320a33c582ecc3e7e885f26a58,6050,https://www.larvalabs.com/cryptopunks/cryptopunk6050.png,Light
5924,2021-08-20,56.8,3,#f6773d,\x78b58e4197c04d320a33c582ecc3e7e885f26a58,\x864a38ec91c632b1b2bb19b81c24060c1504f131,6050,https://www.larvalabs.com/cryptopunks/cryptopunk6050.png,Light
5925,2022-01-11,65.0,3,#f6773d,\xfe8d12bb904e686843e02f7ebc969651a80accde,\x23d23d05eca973294c648be9db31e6e6ae90c0c7,6050,https://www.larvalabs.com/cryptopunks/cryptopunk6050.png,Light
5932,2021-02-14,16.0,3,#dc5d24,\xfa327cbb1ef6372f0b666ed842d623ade4931f4d,\x3e17fac953de2cd729b0ace7f6d4353387717e9e,8188,https://www.larvalabs.com/cryptopunks/cryptopunk8188.png,Medium
5933,2021-02-15,20.0,3,#dc5d24,\x3e17fac953de2cd729b0ace7f6d4353387717e9e,\xc2ecb83ad6a6a588ba099ec223e4ef504dc7f53b,8188,https://www.larvalabs.com/cryptopunks/cryptopunk8188.png,Medium
