punk_id,type,gender,skin_tone,attr_count,attributes,img_dir,avg_price,img_url
173,Human,Female,Dark,5,"['Mole', 'Pipe', 'Messy Hair', 'Hot Lipstick', 'Clown Eyes Blue']",../punk_imgs/173.png,74.95,https://www.larvalabs.com/cryptopunks/cryptopunk173.png
174,Human,Male,Dark,3,"['Wild Hair', 'Earring', 'Horned Rim Glasses']",../punk_imgs/174.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk174.png
175,Human,Male,Medium,2,"['Cap', 'Big Shades']",../punk_imgs/175.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk175.png
176,Human,Female,Dark,4,"['Regular Shades', 'Wild Hair', 'Purple Lipstick', 'Earring']",../punk_imgs/176.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk176.png
177,Human,Male,Dark,2,"['Bandana', 'Luxurious Beard']",../punk_imgs/177.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk177.png
178,Human,Male,Medium,1,['Fedora'],../punk_imgs/178.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk178.png
179,Human,Male,Albino,3,"['Mohawk Thin', 'Shadow Beard', 'Classic Shades']",../punk_imgs/179.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk179.png
180,Human,Female,Dark,2,"['Pilot Helmet', 'Hot Lipstick']",../punk_imgs/180.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk180.png
181,Human,Male,Dark,1,['Mohawk'],../punk_imgs/181.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk181.png
182,Human,Male,Albino,1,['Peak Spike'],../punk_imgs/182.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk182.png
183,Human,Male,Light,1,['Shadow Beard'],../punk_imgs/183.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk183.png
184,Human,Female,Dark,2,"['Green Eye Shadow', 'Blonde Bob']",../punk_imgs/184.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk184.png
185,Human,Female,Light,2,"['Wild White Hair', 'Hot Lipstick']",../punk_imgs/185.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk185.png
186,Human,Male,Dark,2,"['Mustache', 'Crazy Hair']",../punk_imgs/186.png,21.5,https://www.larvalabs.com/cryptopunks/cryptopunk186.png
187,Human,Female,Light,1,['Straight Hair'],../punk_imgs/187.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk187.png
188,Human,Male,Dark,3,"['Peak Spike', 'Earring', 'Nerd Glasses']",../punk_imgs/188.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk188.png
189,Human,Female,Light,2,"['Mohawk Thin', 'Purple Lipstick']",../punk_imgs/189.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk189.png
190,Human,Male,Dark,1,['Headband'],../punk_imgs/190.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk190.png
191,Human,Female,Dark,1,['Mohawk'],../punk_imgs/191.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk191.png
192,Human,Male,Medium,4,"['Clown Nose', 'Mohawk Thin', 'Earring', 'Nerd Glasses']",../punk_imgs/192.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk192.png
193,Human,Female,Light,3,"['Tassle Hat', 'Green Eye Shadow', 'Earring']",../punk_imgs/193.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk193.png
194,Human,Male,Light,2,"['Wild Hair', 'Clown Eyes Green']",../punk_imgs/194.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk194.png
195,Human,Female,Light,2,"['Straight Hair Blonde', 'Nerd Glasses']",../punk_imgs/195.png,16.0,https://www.larvalabs.com/cryptopunks/cryptopunk195.png
196,Human,Female,Light,3,"['Tassle Hat', 'Big Shades', 'Hot Lipstick']",../punk_imgs/196.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk196.png
197,Human,Male,Dark,2,"['Frumpy Hair', 'Eye Patch']",../punk_imgs/197.png,39.8,https://www.larvalabs.com/cryptopunks/cryptopunk197.png
198,Human,Male,Medium,2,"['Beanie', 'Luxurious Beard']",../punk_imgs/198.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk198.png
199,Human,Female,Light,2,"['Blonde Short', 'Classic Shades']",../punk_imgs/199.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk199.png
200,Human,Female,Dark,1,['Wild Hair'],../punk_imgs/200.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk200.png
201,Human,Female,Medium,4,"['Blue Eye Shadow', 'Hot Lipstick', 'Dark Hair', 'Cigarette']",../punk_imgs/201.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk201.png
202,Human,Female,Light,3,"['Headband', 'Purple Lipstick', 'Earring']",../punk_imgs/202.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk202.png
203,Human,Male,Light,3,"['Front Beard', 'Messy Hair', 'Regular Shades']",../punk_imgs/203.png,100.962,https://www.larvalabs.com/cryptopunks/cryptopunk203.png
204,Human,Male,Medium,2,"['Crazy Hair', 'Regular Shades']",../punk_imgs/204.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk204.png
205,Human,Male,Medium,3,"['Normal Beard Black', 'Big Shades', 'Mohawk Dark']",../punk_imgs/205.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk205.png
206,Human,Male,Light,3,"['Cigarette', 'Clown Nose', 'Cap Forward']",../punk_imgs/206.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk206.png
207,Human,Male,Light,3,"['Peak Spike', 'Pipe', 'Eye Patch']",../punk_imgs/207.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk207.png
208,Human,Male,Medium,3,"['Earring', 'Shaved Head', '3D Glasses']",../punk_imgs/208.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk208.png
209,Human,Female,Dark,2,"['Hot Lipstick', 'Stringy Hair']",../punk_imgs/209.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk209.png
210,Human,Female,Medium,2,"['Earring', 'Straight Hair Dark']",../punk_imgs/210.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk210.png
211,Human,Male,Dark,2,"['Mohawk Thin', 'Goat']",../punk_imgs/211.png,63.15,https://www.larvalabs.com/cryptopunks/cryptopunk211.png
212,Human,Female,Dark,2,"['Crazy Hair', 'Hot Lipstick']",../punk_imgs/212.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk212.png
213,Human,Female,Medium,1,['Crazy Hair'],../punk_imgs/213.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk213.png
214,Human,Male,Dark,2,"['Front Beard Dark', 'Mohawk']",../punk_imgs/214.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk214.png
215,Human,Female,Medium,1,['Mohawk'],../punk_imgs/215.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk215.png
216,Human,Male,Medium,1,['Bandana'],../punk_imgs/216.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk216.png
217,Human,Male,Medium,3,"['Chinstrap', 'Earring', 'Mohawk Dark']",../punk_imgs/217.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk217.png
218,Human,Male,Light,4,"['Cap', 'Handlebars', 'Regular Shades', 'Mole']",../punk_imgs/218.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk218.png
219,Human,Female,Dark,4,"['Bandana', 'Rosy Cheeks', 'Earring', 'Clown Eyes Blue']",../punk_imgs/219.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk219.png
220,Human,Male,Albino,2,"['Big Shades', 'Headband']",../punk_imgs/220.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk220.png
221,Human,Male,Dark,4,"['Stringy Hair', 'Cigarette', 'Muttonchops', 'Classic Shades']",../punk_imgs/221.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk221.png
222,Human,Male,Light,3,"['Pipe', 'Do-rag', 'Small Shades']",../punk_imgs/222.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk222.png
223,Human,Male,Light,3,"['Nerd Glasses', 'Normal Beard', 'Crazy Hair']",../punk_imgs/223.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk223.png
224,Human,Male,Light,4,"['Cigarette', 'Earring', 'Nerd Glasses', 'Headband']",../punk_imgs/224.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk224.png
225,Human,Female,Medium,3,"['Orange Side', 'Hot Lipstick', 'Earring']",../punk_imgs/225.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk225.png
226,Human,Female,Medium,1,['Hot Lipstick'],../punk_imgs/226.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk226.png
227,Human,Female,Medium,1,['Wild White Hair'],../punk_imgs/227.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk227.png
228,Human,Male,Medium,2,"['Peak Spike', 'Small Shades']",../punk_imgs/228.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk228.png
229,Human,Male,Light,2,"['Cigarette', 'Messy Hair']",../punk_imgs/229.png,122.475,https://www.larvalabs.com/cryptopunks/cryptopunk229.png
230,Human,Male,Dark,2,"['Luxurious Beard', 'Knitted Cap']",../punk_imgs/230.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk230.png
231,Human,Female,Medium,3,"['Pipe', 'Stringy Hair', 'Earring']",../punk_imgs/231.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk231.png
232,Human,Female,Dark,2,"['Blue Eye Shadow', 'Wild Hair']",../punk_imgs/232.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk232.png
233,Human,Female,Albino,2,"['Bandana', 'Hot Lipstick']",../punk_imgs/233.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk233.png
234,Human,Male,Light,2,"['Nerd Glasses', 'Knitted Cap']",../punk_imgs/234.png,24.99,https://www.larvalabs.com/cryptopunks/cryptopunk234.png
235,Human,Male,Light,2,"['Cigarette', 'Frumpy Hair']",../punk_imgs/235.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk235.png
236,Human,Male,Light,2,"['Vampire Hair', 'Muttonchops']",../punk_imgs/236.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk236.png
237,Human,Male,Dark,2,"['Mohawk', 'Regular Shades']",../punk_imgs/237.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk237.png
238,Human,Female,Medium,2,"['Clown Eyes Green', 'Straight Hair Dark']",../punk_imgs/238.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk238.png
239,Human,Male,Dark,3,"['Frown', 'Goat', 'Mohawk']",../punk_imgs/239.png,22.924999999999997,https://www.larvalabs.com/cryptopunks/cryptopunk239.png
240,Human,Female,Medium,2,"['Big Shades', 'Straight Hair Blonde']",../punk_imgs/240.png,41.5,https://www.larvalabs.com/cryptopunks/cryptopunk240.png
241,Human,Female,Light,1,['Wild Blonde'],../punk_imgs/241.png,5.0,https://www.larvalabs.com/cryptopunks/cryptopunk241.png
242,Human,Female,Dark,2,"['Black Lipstick', 'Stringy Hair']",../punk_imgs/242.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk242.png
243,Human,Male,Light,4,"['Cigarette', 'Front Beard', 'Police Cap', 'Earring']",../punk_imgs/243.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk243.png
244,Human,Female,Light,3,"['Regular Shades', 'Wild Hair', 'Purple Lipstick']",../punk_imgs/244.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk244.png
245,Human,Female,Dark,1,['Dark Hair'],../punk_imgs/245.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk245.png
246,Human,Male,Albino,3,"['Bandana', 'Luxurious Beard', 'Earring']",../punk_imgs/246.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk246.png
247,Human,Female,Dark,2,"['Green Eye Shadow', 'Mohawk Dark']",../punk_imgs/247.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk247.png
248,Human,Female,Dark,2,"['Messy Hair', 'Purple Eye Shadow']",../punk_imgs/248.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk248.png
249,Human,Female,Light,1,['Orange Side'],../punk_imgs/249.png,0.95,https://www.larvalabs.com/cryptopunks/cryptopunk249.png
250,Human,Female,Medium,3,"['Clown Eyes Green', 'Frumpy Hair', 'Earring']",../punk_imgs/250.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk250.png
251,Human,Female,Light,2,"['Green Eye Shadow', 'Mohawk Dark']",../punk_imgs/251.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk251.png
252,Human,Male,Albino,2,"['Cap Forward', 'Mole']",../punk_imgs/252.png,33.5,https://www.larvalabs.com/cryptopunks/cryptopunk252.png
253,Human,Female,Dark,2,"['Clown Eyes Green', 'Blonde Short']",../punk_imgs/253.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk253.png
254,Human,Male,Light,1,['Fedora'],../punk_imgs/254.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk254.png
255,Human,Male,Light,2,"['Mustache', 'Shaved Head']",../punk_imgs/255.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk255.png
256,Human,Male,Dark,4,"['Fedora', 'Vape', 'Earring', 'Eye Patch']",../punk_imgs/256.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk256.png
257,Human,Male,Light,2,"['Cap', 'Frown']",../punk_imgs/257.png,53.373333333333335,https://www.larvalabs.com/cryptopunks/cryptopunk257.png
258,Human,Male,Medium,2,"['Cap Forward', 'Handlebars']",../punk_imgs/258.png,25.66333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk258.png
259,Human,Male,Light,3,"['Eye Mask', 'Cap Forward', 'Earring']",../punk_imgs/259.png,82.95,https://www.larvalabs.com/cryptopunks/cryptopunk259.png
260,Human,Male,Dark,2,"['Purple Hair', '3D Glasses']",../punk_imgs/260.png,81.8575,https://www.larvalabs.com/cryptopunks/cryptopunk260.png
261,Human,Female,Dark,2,"['Wild White Hair', 'Black Lipstick']",../punk_imgs/261.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk261.png
262,Human,Female,Dark,2,"['Blonde Short', 'Regular Shades']",../punk_imgs/262.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk262.png
263,Human,Male,Albino,2,"['Messy Hair', 'Muttonchops']",../punk_imgs/263.png,107.0,https://www.larvalabs.com/cryptopunks/cryptopunk263.png
264,Human,Female,Albino,2,"['Wild White Hair', 'Earring']",../punk_imgs/264.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk264.png
265,Human,Male,Dark,3,"['Cap Forward', 'Gold Chain', 'Earring']",../punk_imgs/265.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk265.png
266,Human,Male,Dark,3,"['Earring', 'Do-rag', 'Small Shades']",../punk_imgs/266.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk266.png
267,Human,Male,Dark,2,"['Clown Nose', 'Fedora']",../punk_imgs/267.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk267.png
268,Human,Female,Light,1,['Knitted Cap'],../punk_imgs/268.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk268.png
269,Human,Male,Dark,4,"['Luxurious Beard', 'Hoodie', 'Earring', 'Small Shades']",../punk_imgs/269.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk269.png
270,Human,Female,Medium,2,"['Red Mohawk', 'Clown Eyes Blue']",../punk_imgs/270.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk270.png
271,Human,Male,Medium,1,['Stringy Hair'],../punk_imgs/271.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk271.png
272,Human,Male,Medium,2,"['Messy Hair', 'Buck Teeth']",../punk_imgs/272.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk272.png
273,Human,Male,Light,2,"['Cap Forward', 'Big Shades']",../punk_imgs/273.png,96.0,https://www.larvalabs.com/cryptopunks/cryptopunk273.png
274,Human,Male,Light,4,"['Cap', 'Handlebars', 'Earring', 'Regular Shades']",../punk_imgs/274.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk274.png
275,Human,Female,Medium,3,"['Purple Eye Shadow', 'Stringy Hair', 'Purple Lipstick']",../punk_imgs/275.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk275.png
276,Human,Female,Light,1,['Crazy Hair'],../punk_imgs/276.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk276.png
277,Human,Female,Light,1,['Red Mohawk'],../punk_imgs/277.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk277.png
278,Human,Female,Albino,2,"['Black Lipstick', 'Straight Hair Dark']",../punk_imgs/278.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk278.png
279,Human,Female,Medium,3,"['Blue Eye Shadow', 'Straight Hair Blonde', 'Purple Lipstick']",../punk_imgs/279.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk279.png
280,Human,Male,Albino,1,['Earring'],../punk_imgs/280.png,1.2,https://www.larvalabs.com/cryptopunks/cryptopunk280.png
281,Human,Male,Light,0,[''],../punk_imgs/281.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk281.png
282,Human,Female,Albino,2,"['Classic Shades', 'Straight Hair Dark']",../punk_imgs/282.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk282.png
283,Human,Female,Light,2,"['Hot Lipstick', 'Frumpy Hair']",../punk_imgs/283.png,27.49,https://www.larvalabs.com/cryptopunks/cryptopunk283.png
284,Human,Male,Albino,1,['Mohawk Thin'],../punk_imgs/284.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk284.png
285,Human,Female,Light,2,"['Dark Hair', 'Purple Lipstick']",../punk_imgs/285.png,30.99,https://www.larvalabs.com/cryptopunks/cryptopunk285.png
286,Human,Male,Albino,2,"['Wild Hair', 'Goat']",../punk_imgs/286.png,56.163333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk286.png
287,Human,Female,Albino,3,"['Mohawk', 'Purple Eye Shadow', 'Cigarette']",../punk_imgs/287.png,25.66333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk287.png
288,Human,Male,Albino,1,['Shaved Head'],../punk_imgs/288.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk288.png
289,Human,Female,Medium,2,"['Mohawk Thin', 'Eye Patch']",../punk_imgs/289.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk289.png
290,Human,Female,Medium,1,['Wild Blonde'],../punk_imgs/290.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk290.png
291,Human,Male,Medium,2,"['Mohawk Thin', 'Earring']",../punk_imgs/291.png,25.0,https://www.larvalabs.com/cryptopunks/cryptopunk291.png
292,Human,Female,Light,2,"['Tassle Hat', 'Black Lipstick']",../punk_imgs/292.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk292.png
293,Human,Male,Light,2,"['Handlebars', 'Mohawk Dark']",../punk_imgs/293.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk293.png
294,Human,Male,Dark,3,"['Hoodie', 'Big Shades', 'Earring']",../punk_imgs/294.png,8.45,https://www.larvalabs.com/cryptopunks/cryptopunk294.png
295,Human,Male,Medium,2,"['Frown', 'Shaved Head']",../punk_imgs/295.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk295.png
296,Human,Male,Medium,1,['Mohawk Thin'],../punk_imgs/296.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk296.png
297,Human,Male,Medium,2,"['Muttonchops', 'Crazy Hair']",../punk_imgs/297.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk297.png
298,Human,Female,Light,1,['Half Shaved'],../punk_imgs/298.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk298.png
299,Human,Male,Dark,2,"['Muttonchops', 'Do-rag']",../punk_imgs/299.png,12.77,https://www.larvalabs.com/cryptopunks/cryptopunk299.png
300,Human,Male,Light,2,"['Goat', 'Headband']",../punk_imgs/300.png,82.54666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk300.png
301,Human,Female,Albino,3,"['Red Mohawk', 'Green Eye Shadow', 'Hot Lipstick']",../punk_imgs/301.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk301.png
302,Human,Female,Medium,3,"['Blue Eye Shadow', 'Bandana', 'Purple Lipstick']",../punk_imgs/302.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk302.png
303,Human,Female,Dark,2,"['Red Mohawk', 'Purple Lipstick']",../punk_imgs/303.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk303.png
304,Human,Male,Medium,2,"['Peak Spike', 'Shadow Beard']",../punk_imgs/304.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk304.png
305,Human,Female,Albino,3,"['VR', 'Purple Lipstick', 'Blonde Bob']",../punk_imgs/305.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk305.png
306,Human,Female,Light,2,"['Vape', 'Wild Hair']",../punk_imgs/306.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk306.png
307,Human,Male,Medium,2,"['Frumpy Hair', 'Chinstrap']",../punk_imgs/307.png,46.5,https://www.larvalabs.com/cryptopunks/cryptopunk307.png
308,Human,Male,Light,3,"['Messy Hair', 'Horned Rim Glasses', 'Mole']",../punk_imgs/308.png,23.9,https://www.larvalabs.com/cryptopunks/cryptopunk308.png
309,Human,Male,Medium,2,"['Big Shades', 'Shaved Head']",../punk_imgs/309.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk309.png
310,Human,Male,Dark,4,"['Bandana', 'Vape', 'Classic Shades', 'Earring']",../punk_imgs/310.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk310.png
311,Human,Male,Light,2,"['Front Beard', 'Frumpy Hair']",../punk_imgs/311.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk311.png
312,Human,Male,Light,2,"['Cap Forward', 'Chinstrap']",../punk_imgs/312.png,77.7,https://www.larvalabs.com/cryptopunks/cryptopunk312.png
313,Human,Female,Light,2,"['Purple Lipstick', 'Mohawk Dark']",../punk_imgs/313.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk313.png
314,Human,Male,Albino,2,"['Eye Mask', 'Police Cap']",../punk_imgs/314.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk314.png
315,Human,Female,Medium,3,"['Wild White Hair', 'Black Lipstick', 'Cigarette']",../punk_imgs/315.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk315.png
316,Human,Female,Dark,1,['Bandana'],../punk_imgs/316.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk316.png
317,Human,Male,Medium,3,"['Bandana', 'Frown', 'Chinstrap']",../punk_imgs/317.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk317.png
318,Human,Female,Albino,3,"['Bandana', 'Hot Lipstick', 'Cigarette']",../punk_imgs/318.png,27.0,https://www.larvalabs.com/cryptopunks/cryptopunk318.png
319,Human,Female,Light,2,"['Earring', 'Straight Hair Dark']",../punk_imgs/319.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk319.png
320,Human,Male,Dark,1,['Stringy Hair'],../punk_imgs/320.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk320.png
321,Human,Male,Medium,1,['Peak Spike'],../punk_imgs/321.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk321.png
322,Human,Female,Medium,3,"['Black Lipstick', 'Pink With Hat', 'Clown Eyes Green']",../punk_imgs/322.png,27.4875,https://www.larvalabs.com/cryptopunks/cryptopunk322.png
