tx_id,date,price,bubble_size,bubble_color,from,to,punk_id,punk_img
33880,2021-09-30,122.5,2,#DB9065,2044,2183,9277,../punk_imgs/9277.png
33882,2021-10-01,117.69,2,#A4031F,5424,973,8586,../punk_imgs/8586.png
33883,2021-10-01,158.0,3,#A4031F,554,5424,1556,../punk_imgs/1556.png
33884,2021-10-01,299.99,3,#A4031F,4319,114,4526,../punk_imgs/4526.png
33885,2021-10-01,123.5,2,#F2A359,2044,87,2102,../punk_imgs/2102.png
33886,2021-10-01,128.0,2,#DB9065,7176,7716,150,../punk_imgs/150.png
33887,2021-10-01,121.0,2,#DB9065,1560,2044,9197,../punk_imgs/9197.png
33888,2021-10-01,120.0,3,#A4031F,4912,2831,6003,../punk_imgs/6003.png
33889,2021-10-01,124.88,3,#F2DC5D,2706,2831,2039,../punk_imgs/2039.png
33890,2021-10-01,124.0,3,#DB9065,1975,2044,7847,../punk_imgs/7847.png
33891,2021-10-01,121.9,2,#F2A359,8872,2831,1290,../punk_imgs/1290.png
33892,2021-10-01,123.4,2,#DB9065,8872,629,836,../punk_imgs/836.png
33893,2021-10-01,125.9,2,#F2A359,6400,4168,4797,../punk_imgs/4797.png
33896,2021-10-01,164.99,3,#F2A359,8365,8786,9478,../punk_imgs/9478.png
33898,2021-10-01,330.0,2,#A4031F,1386,6203,1177,../punk_imgs/1177.png
33899,2021-10-01,139.0,4,#DB9065,7292,1354,6020,../punk_imgs/6020.png
33902,2021-10-01,119.99,2,#DB9065,3861,729,8091,../punk_imgs/8091.png
33903,2021-10-01,123.0,2,#DB9065,2044,729,9197,../punk_imgs/9197.png
33904,2021-10-01,125.0,3,#F2DC5D,3413,7716,1884,../punk_imgs/1884.png
33908,2021-10-01,135.0,3,#DB9065,5899,8022,9610,../punk_imgs/9610.png
33909,2021-10-01,121.0,2,#A4031F,1386,7294,1943,../punk_imgs/1943.png
33910,2021-10-01,128.0,4,#A4031F,2856,4967,7131,../punk_imgs/7131.png
33911,2021-10-01,123.99,4,#F2A359,2706,2910,8326,../punk_imgs/8326.png
33912,2021-10-01,132.0,3,#DB9065,1770,8338,7298,../punk_imgs/7298.png
33913,2021-10-01,125.0,3,#F2A359,1697,3370,7317,../punk_imgs/7317.png
33915,2021-10-01,143.9,2,#A4031F,8649,6536,2834,../punk_imgs/2834.png
33916,2021-10-01,134.99,3,#F2DC5D,7716,347,1884,../punk_imgs/1884.png
33919,2021-10-01,125.0,3,#DB9065,1847,8649,7568,../punk_imgs/7568.png
33920,2021-10-01,145.0,2,#F2A359,7902,1697,1532,../punk_imgs/1532.png
33922,2021-10-01,132.0,3,#F2A359,1432,8458,8081,../punk_imgs/8081.png
33924,2021-10-01,125.0,2,#F2A359,1789,658,7113,../punk_imgs/7113.png
33926,2021-10-01,165.0,2,#DB9065,6827,509,2261,../punk_imgs/2261.png
33927,2021-10-01,169.95,4,#DB9065,7477,4523,2953,../punk_imgs/2953.png
33928,2021-10-01,135.0,3,#F2A359,1466,6686,9543,../punk_imgs/9543.png
33930,2021-10-01,144.99,3,#F2A359,5179,3749,7853,../punk_imgs/7853.png
33932,2021-10-01,130.0,3,#F2A359,1019,8814,6709,../punk_imgs/6709.png
33933,2021-10-01,149.0,4,#F2A359,8082,4612,7137,../punk_imgs/7137.png
33934,2021-10-01,134.5,3,#F2A359,8469,5385,8375,../punk_imgs/8375.png
33936,2021-10-01,130.0,2,#A4031F,7013,5159,5279,../punk_imgs/5279.png
33937,2021-10-01,125.0,3,#A4031F,7176,7407,974,../punk_imgs/974.png
33938,2021-10-01,129.69,3,#DB9065,4309,7407,9444,../punk_imgs/9444.png
33940,2021-10-01,123.99,2,#F2A359,6600,6496,1316,../punk_imgs/1316.png
33941,2021-10-01,190.0,2,#F2A359,7477,3605,5422,../punk_imgs/5422.png
33942,2021-10-01,136.0,1,#A4031F,192,87,861,../punk_imgs/861.png
33943,2021-10-01,130.0,3,#F2A359,7192,1914,5565,../punk_imgs/5565.png
33944,2021-10-01,220.0,1,#A4031F,1550,6054,7111,../punk_imgs/7111.png
33945,2021-10-01,134.0,2,#DB9065,3604,2423,5151,../punk_imgs/5151.png
33947,2021-10-01,125.0,3,#F2A359,7068,6600,8457,../punk_imgs/8457.png
33948,2021-10-02,138.99,2,#DB9065,7716,851,150,../punk_imgs/150.png
33949,2021-10-02,124.99,3,#DB9065,2044,5746,7847,../punk_imgs/7847.png
33950,2021-10-02,127.0,2,#DB9065,6128,7716,3239,../punk_imgs/3239.png
33951,2021-10-02,159.99,2,#A4031F,6827,6128,2534,../punk_imgs/2534.png
33952,2021-10-02,149.99,2,#F2DC5D,6967,2044,9514,../punk_imgs/9514.png
33953,2021-10-02,124.5,2,#A4031F,2218,2831,2996,../punk_imgs/2996.png
33954,2021-10-02,127.99,4,#DB9065,7875,2853,6883,../punk_imgs/6883.png
33956,2021-10-02,130.0,4,#F2A359,6443,5023,8982,../punk_imgs/8982.png
33957,2021-10-02,133.0,3,#DB9065,6443,5973,7084,../punk_imgs/7084.png
33958,2021-10-02,124.9,4,#A4031F,1606,2578,9014,../punk_imgs/9014.png
33961,2021-10-02,134.99,2,#DB9065,7716,6304,3239,../punk_imgs/3239.png
33963,2021-10-02,137.0,3,#A4031F,617,3531,5817,../punk_imgs/5817.png
33966,2021-10-02,155.0,3,#F2A359,8082,7796,4284,../punk_imgs/4284.png
33974,2021-10-02,128.0,2,#A4031F,2804,7743,1905,../punk_imgs/1905.png
33975,2021-10-02,159.0,3,#DB9065,8147,5815,8182,../punk_imgs/8182.png
33976,2021-10-02,168.0,2,#F2DC5D,7523,2505,4049,../punk_imgs/4049.png
33979,2021-10-03,143.0,3,#F2A359,1376,4752,259,../punk_imgs/259.png
33980,2021-10-03,135.0,2,#A4031F,1386,4684,1184,../punk_imgs/1184.png
33981,2021-10-03,134.5,3,#F2DC5D,8089,5333,6854,../punk_imgs/6854.png
33984,2021-10-03,120.0,2,#F2DC5D,3883,849,9401,../punk_imgs/9401.png
33985,2021-10-03,124.97,2,#DB9065,3186,5658,6460,../punk_imgs/6460.png
33986,2021-10-03,121.97,2,#A4031F,7294,2272,1943,../punk_imgs/1943.png
33991,2021-10-03,450.0,3,#A4031F,5209,2128,4220,../punk_imgs/4220.png
33993,2021-10-03,139.9,2,#DB9065,5953,666,6652,../punk_imgs/6652.png
33996,2021-10-03,143.0,3,#F2A359,4752,6143,259,../punk_imgs/259.png
33997,2021-10-04,288.88,3,#DB9065,7077,926,573,../punk_imgs/573.png
34000,2021-10-04,120.0,2,#F2A359,424,7716,229,../punk_imgs/229.png
34001,2021-10-04,121.88,3,#DB9065,2706,849,3969,../punk_imgs/3969.png
34002,2021-10-04,116.0,3,#DB9065,3557,8469,9868,../punk_imgs/9868.png
34003,2021-10-04,128.0,2,#F2A359,3535,1933,1175,../punk_imgs/1175.png
34004,2021-10-04,114.0,2,#A4031F,3506,7716,5455,../punk_imgs/5455.png
34007,2021-10-04,149.0,2,#F2DC5D,6183,6579,1013,../punk_imgs/1013.png
34017,2021-10-04,109.0,4,#A4031F,3731,339,5973,../punk_imgs/5973.png
34018,2021-10-04,109.0,3,#F2A359,3370,3731,7317,../punk_imgs/7317.png
34019,2021-10-04,128.0,4,#F2A359,4146,506,5606,../punk_imgs/5606.png
34020,2021-10-04,113.0,2,#F2A359,3557,6827,1735,../punk_imgs/1735.png
34023,2021-10-04,116.88,3,#A4031F,969,3802,1254,../punk_imgs/1254.png
34025,2021-10-04,109.99,3,#A4031F,3449,4319,4161,../punk_imgs/4161.png
34030,2021-10-04,128.0,3,#A4031F,3557,6203,6282,../punk_imgs/6282.png
34031,2021-10-04,170.0,4,#F2A359,7809,2564,9121,../punk_imgs/9121.png
34032,2021-10-04,122.0,3,#DB9065,6442,1814,9548,../punk_imgs/9548.png
34035,2021-10-04,119.37,3,#A4031F,1233,4079,3929,../punk_imgs/3929.png
34036,2021-10-04,101.0,3,#DB9065,6518,7716,5728,../punk_imgs/5728.png
34037,2021-10-04,119.5,3,#F2A359,1233,849,7675,../punk_imgs/7675.png
34044,2021-10-05,115.0,3,#A4031F,3756,849,7528,../punk_imgs/7528.png
34045,2021-10-05,130.0,2,#A4031F,5159,1615,5279,../punk_imgs/5279.png
34047,2021-10-05,140.0,3,#DB9065,8256,6670,596,../punk_imgs/596.png
34048,2021-10-05,128.88,3,#F2A359,506,7384,203,../punk_imgs/203.png
34049,2021-10-05,120.0,4,#F2A359,4433,3413,4007,../punk_imgs/4007.png
34051,2021-10-05,180.0,2,#F2DC5D,2836,2646,1209,../punk_imgs/1209.png
34052,2021-10-05,165.0,2,#A4031F,2646,1809,9849,../punk_imgs/9849.png
34053,2021-10-05,125.0,3,#F2DC5D,1652,3950,7233,../punk_imgs/7233.png
34057,2021-10-05,193.5,2,#DB9065,8671,699,3866,../punk_imgs/3866.png
34061,2021-10-05,180.0,3,#F2A359,3504,5807,7554,../punk_imgs/7554.png
34062,2021-10-05,129.99,3,#DB9065,1294,7956,2735,../punk_imgs/2735.png
34063,2021-10-05,222.22,4,#A4031F,6389,2900,3330,../punk_imgs/3330.png
34066,2021-10-05,133.34,2,#A4031F,3356,1639,7681,../punk_imgs/7681.png
34067,2021-10-05,115.0,3,#DB9065,1917,7542,8153,../punk_imgs/8153.png
34070,2021-10-06,180.0,4,#F2A359,7523,6866,7239,../punk_imgs/7239.png
34071,2021-10-06,139.0,4,#F2DC5D,1204,5421,5547,../punk_imgs/5547.png
34072,2021-10-06,111.0,2,#F2A359,1027,1090,1915,../punk_imgs/1915.png
34073,2021-10-06,137.95,2,#F2A359,6165,1374,3639,../punk_imgs/3639.png
34078,2021-10-06,148.45,2,#F2A359,7477,8003,3740,../punk_imgs/3740.png
34081,2021-10-07,160.0,4,#DB9065,7523,1048,5175,../punk_imgs/5175.png
34085,2021-10-07,125.0,2,#DB9065,2833,6212,5266,../punk_imgs/5266.png
34089,2021-10-07,117.99,2,#F2A359,6827,2492,1735,../punk_imgs/1735.png
34092,2021-10-07,160.0,2,#F2DC5D,7477,7550,6751,../punk_imgs/6751.png
34097,2021-10-08,114.69,3,#F2A359,5392,849,5439,../punk_imgs/5439.png
34100,2021-10-08,113.5,3,#DB9065,7716,849,6593,../punk_imgs/6593.png
34101,2021-10-08,114.0,3,#F2A359,1901,5822,5532,../punk_imgs/5532.png
34107,2021-10-08,119.0,4,#A4031F,980,2819,5625,../punk_imgs/5625.png
34111,2021-10-08,114.5,2,#A4031F,7401,849,8519,../punk_imgs/8519.png
34115,2021-10-08,175.0,4,#F2A359,7756,3408,9860,../punk_imgs/9860.png
34122,2021-10-08,135.98,4,#F2A359,1778,6670,4637,../punk_imgs/4637.png
34131,2021-10-09,107.0,2,#DB9065,1862,6524,4948,../punk_imgs/4948.png
34140,2021-10-09,105.0,2,#A4031F,8400,7716,7764,../punk_imgs/7764.png
34170,2021-10-10,108.0,2,#A4031F,1233,4752,4804,../punk_imgs/4804.png
34171,2021-10-10,110.0,4,#DB9065,4233,4412,9106,../punk_imgs/9106.png
34175,2021-10-10,312.5,3,#A4031F,1386,515,1182,../punk_imgs/1182.png
34187,2021-10-11,107.5,2,#F2A359,8082,7716,4453,../punk_imgs/4453.png
34188,2021-10-11,108.0,3,#A4031F,4496,91,1463,../punk_imgs/1463.png
34192,2021-10-11,139.5,3,#F2A359,6222,4280,8250,../punk_imgs/8250.png
34198,2021-10-11,112.5,3,#DB9065,7477,6389,5728,../punk_imgs/5728.png
34202,2021-10-11,108.0,3,#A4031F,7458,2044,5183,../punk_imgs/5183.png
34221,2021-10-12,120.0,3,#F2A359,2844,8408,5553,../punk_imgs/5553.png
34222,2021-10-12,113.0,3,#F2A359,3731,6792,7317,../punk_imgs/7317.png
34223,2021-10-12,125.0,3,#F2A359,4101,6792,8029,../punk_imgs/8029.png
34228,2021-10-12,99.0,3,#F2A359,34,8206,4768,../punk_imgs/4768.png
34236,2021-10-12,122.0,4,#F2DC5D,4547,2852,3217,../punk_imgs/3217.png
34237,2021-10-12,139.88,3,#DB9065,7852,968,9851,../punk_imgs/9851.png
34239,2021-10-12,124.95,2,#F2A359,7477,3159,229,../punk_imgs/229.png
34248,2021-10-12,99.69,3,#A4031F,5228,87,7392,../punk_imgs/7392.png
34249,2021-10-13,102.0,2,#A4031F,3395,849,1091,../punk_imgs/1091.png
34251,2021-10-13,224.95,3,#F2A359,7477,6324,6947,../punk_imgs/6947.png
34254,2021-10-13,113.98,3,#DB9065,4837,4451,5558,../punk_imgs/5558.png
34255,2021-10-13,112.5,2,#DB9065,1386,35,1179,../punk_imgs/1179.png
34256,2021-10-13,112.5,3,#A4031F,2725,3352,3676,../punk_imgs/3676.png
34258,2021-10-14,115.0,3,#F2A359,4185,87,7148,../punk_imgs/7148.png
34260,2021-10-14,119.0,4,#F2A359,8082,1177,6944,../punk_imgs/6944.png
34263,2021-10-14,122.5,2,#F2A359,5282,2910,6212,../punk_imgs/6212.png
34264,2021-10-14,103.25,4,#F2A359,2910,2444,8326,../punk_imgs/8326.png
34269,2021-10-14,103.23,3,#F2A359,6284,7716,8814,../punk_imgs/8814.png
34270,2021-10-14,109.0,3,#A4031F,5247,3865,3583,../punk_imgs/3583.png
34271,2021-10-14,115.95,4,#F2A359,7716,7946,2728,../punk_imgs/2728.png
34286,2021-10-15,118.9,3,#F2A359,4510,8055,3051,../punk_imgs/3051.png
34290,2021-10-15,119.0,3,#F2A359,8082,1670,7821,../punk_imgs/7821.png
34291,2021-10-15,99.99,2,#A4031F,2764,7716,9690,../punk_imgs/9690.png
34292,2021-10-15,106.0,4,#F2A359,2444,7151,8326,../punk_imgs/8326.png
34306,2021-10-15,121.95,2,#DB9065,7477,7997,1533,../punk_imgs/1533.png
34308,2021-10-15,114.0,3,#A4031F,2044,2206,5183,../punk_imgs/5183.png
34320,2021-10-16,102.0,4,#A4031F,7883,87,9157,../punk_imgs/9157.png
34323,2021-10-16,105.0,3,#A4031F,7192,3203,9217,../punk_imgs/9217.png
34324,2021-10-16,136.0,2,#DB9065,6276,983,793,../punk_imgs/793.png
34325,2021-10-16,155.0,2,#F2DC5D,1671,3690,4114,../punk_imgs/4114.png
34326,2021-10-16,104.2069,3,#DB9065,8704,2044,2876,../punk_imgs/2876.png
34329,2021-10-16,120.0,3,#DB9065,8022,3529,9610,../punk_imgs/9610.png
34330,2021-10-17,127.49,3,#DB9065,7542,5797,8153,../punk_imgs/8153.png
34331,2021-10-17,127.99,4,#F2A359,4779,2143,5010,../punk_imgs/5010.png
34332,2021-10-17,103.95,2,#F2A359,7716,3904,1316,../punk_imgs/1316.png
34333,2021-10-17,105.0,4,#F2A359,1862,2833,9540,../punk_imgs/9540.png
34341,2021-10-17,139.99,2,#F2A359,5179,7889,1499,../punk_imgs/1499.png
34342,2021-10-17,124.5,3,#DB9065,4076,3022,4890,../punk_imgs/4890.png
34344,2021-10-17,103.0,3,#A4031F,2791,7716,6035,../punk_imgs/6035.png
34345,2021-10-17,106.25,3,#DB9065,2044,7657,2876,../punk_imgs/2876.png
34348,2021-10-18,128.0,3,#DB9065,8591,3640,9859,../punk_imgs/9859.png
34350,2021-10-18,124.0,4,#DB9065,5770,2852,5846,../punk_imgs/5846.png
34357,2021-10-19,118.88,3,#A4031F,2850,3836,4744,../punk_imgs/4744.png
34359,2021-10-19,99.9,3,#A4031F,3544,8121,2888,../punk_imgs/2888.png
34360,2021-10-19,130.0,3,#F2DC5D,7109,5829,8274,../punk_imgs/8274.png
34368,2021-10-19,127.0,2,#F2A359,6378,7716,2948,../punk_imgs/2948.png
34376,2021-10-19,124.24,3,#F2A359,1442,5822,8235,../punk_imgs/8235.png
34381,2021-10-19,265.0,2,#F2A359,2496,3690,273,../punk_imgs/273.png
34385,2021-10-20,130.0,2,#F2DC5D,7192,3588,3559,../punk_imgs/3559.png
34387,2021-10-20,115.0,4,#DB9065,7886,564,4035,../punk_imgs/4035.png
34388,2021-10-20,104.8,2,#A4031F,7401,5168,211,../punk_imgs/211.png
34389,2021-10-20,110.0,2,#DB9065,7192,7716,9284,../punk_imgs/9284.png
34390,2021-10-20,120.0,2,#A4031F,8452,7443,3711,../punk_imgs/3711.png
34393,2021-10-20,155.0,3,#F2A359,6607,7477,8295,../punk_imgs/8295.png
34394,2021-10-20,99.9,2,#F2DC5D,3476,1225,855,../punk_imgs/855.png
34397,2021-10-20,139.95,1,#F2A359,7477,7928,3661,../punk_imgs/3661.png
34401,2021-10-20,123.0,3,#F2A359,7477,2168,5427,../punk_imgs/5427.png
34407,2021-10-20,106.0,3,#F2A359,2168,7477,3383,../punk_imgs/3383.png
34436,2021-10-21,124.89,3,#DB9065,5299,3487,2569,../punk_imgs/2569.png
34441,2021-10-21,98.0,4,#DB9065,4789,6670,716,../punk_imgs/716.png
34442,2021-10-21,90.0,3,#DB9065,4379,7716,2023,../punk_imgs/2023.png
34447,2021-10-21,0.0,2,#DB9065,3280,2828,3193,../punk_imgs/3193.png
34449,2021-10-21,86.0,4,#A4031F,3883,7716,3985,../punk_imgs/3985.png
34450,2021-10-21,248.88,2,#F2A359,2706,6726,4626,../punk_imgs/4626.png
34451,2021-10-21,93.95,3,#F2A359,7716,1917,8814,../punk_imgs/8814.png
34452,2021-10-21,90.95,4,#A4031F,7716,849,3985,../punk_imgs/3985.png
34455,2021-10-21,108.95,3,#DB9065,7716,8405,3350,../punk_imgs/3350.png
34458,2021-10-22,100.0,2,#DB9065,7901,2003,6272,../punk_imgs/6272.png
34459,2021-10-22,125.0,3,#DB9065,8688,2003,3419,../punk_imgs/3419.png
34460,2021-10-22,104.95,2,#A4031F,7477,2003,4189,../punk_imgs/4189.png
34463,2021-10-22,110.0,3,#F2DC5D,1204,3084,7233,../punk_imgs/7233.png
34466,2021-10-22,142.0,3,#A4031F,4376,3116,6808,../punk_imgs/6808.png
34476,2021-10-22,89.69,3,#F2A359,3285,4851,6427,../punk_imgs/6427.png
34477,2021-10-22,137.79,4,#A4031F,8804,4284,9326,../punk_imgs/9326.png
34480,2021-10-22,94.0,3,#F2A359,2225,7716,3878,../punk_imgs/3878.png
34481,2021-10-23,95.0,3,#DB9065,5966,5533,8339,../punk_imgs/8339.png
34483,2021-10-23,450.0,2,#F2DC5D,8365,301,4992,../punk_imgs/4992.png
34484,2021-10-23,105.0,2,#F2A359,7192,4581,8122,../punk_imgs/8122.png
34489,2021-10-23,108.99,3,#A4031F,1294,2718,8911,../punk_imgs/8911.png
34490,2021-10-23,169.95,3,#DB9065,7477,3449,4901,../punk_imgs/4901.png
34491,2021-10-23,97.0,3,#F2A359,74,3342,4914,../punk_imgs/4914.png
34493,2021-10-23,225.0,5,#A4031F,6165,7534,7331,../punk_imgs/7331.png
34494,2021-10-23,98.95,4,#DB9065,7716,5291,6705,../punk_imgs/6705.png
34496,2021-10-23,119.99,3,#DB9065,7175,8706,6820,../punk_imgs/6820.png
34497,2021-10-23,115.0,3,#A4031F,7192,817,4256,../punk_imgs/4256.png
34498,2021-10-23,97.0,3,#A4031F,8398,8804,4541,../punk_imgs/4541.png
34500,2021-10-23,94.9,3,#A4031F,3865,2044,3583,../punk_imgs/3583.png
34501,2021-10-23,92.0,3,#A4031F,1442,7716,9903,../punk_imgs/9903.png
34503,2021-10-24,117.95,3,#F2A359,7477,4699,3855,../punk_imgs/3855.png
34504,2021-10-24,100.0,3,#DB9065,1150,3647,6654,../punk_imgs/6654.png
34506,2021-10-24,139.75,5,#F2A359,8082,4372,8079,../punk_imgs/8079.png
34511,2021-10-24,95.0,2,#F2DC5D,7109,1069,7678,../punk_imgs/7678.png
34513,2021-10-24,102.49,3,#DB9065,8092,247,6033,../punk_imgs/6033.png
34527,2021-10-24,114.9,2,#F2DC5D,3557,1354,6516,../punk_imgs/6516.png
34528,2021-10-24,130.6,1,#DB9065,3883,6670,6288,../punk_imgs/6288.png
34531,2021-10-25,97.99,3,#A4031F,3836,8121,4744,../punk_imgs/4744.png
34536,2021-10-25,101.0,2,#F2A359,8447,6378,3195,../punk_imgs/3195.png
34537,2021-10-25,94.95,3,#DB9065,7716,36,2023,../punk_imgs/2023.png
34538,2021-10-25,95.0,3,#F2A359,8507,3836,4455,../punk_imgs/4455.png
34539,2021-10-25,143.99,3,#F2A359,4779,2352,3464,../punk_imgs/3464.png
34540,2021-10-25,166.0,5,#DB9065,8511,3495,9912,../punk_imgs/9912.png
34541,2021-10-25,96.0,2,#A4031F,6389,6670,3453,../punk_imgs/3453.png
34542,2021-10-25,100.0,3,#DB9065,8507,2178,2707,../punk_imgs/2707.png
34547,2021-10-26,360.0,2,#F2DC5D,4789,5054,364,../punk_imgs/364.png
34549,2021-10-26,210.0,3,#DB9065,4789,6827,387,../punk_imgs/387.png
34550,2021-10-26,98.0,2,#DB9065,293,8206,8820,../punk_imgs/8820.png
34551,2021-10-26,114.0,4,#A4031F,3931,5545,5986,../punk_imgs/5986.png
34554,2021-10-26,116.0,2,#DB9065,4057,7051,9005,../punk_imgs/9005.png
34555,2021-10-26,125.0,2,#F2A359,2907,7716,5315,../punk_imgs/5315.png
34558,2021-10-26,0.0,2,#DB9065,5713,3335,9303,../punk_imgs/9303.png
34565,2021-10-27,148.88,5,#F2A359,7948,6478,4716,../punk_imgs/4716.png
34571,2021-10-27,500.0,3,#F2A359,7462,8258,1422,../punk_imgs/1422.png
34572,2021-10-27,94.85,3,#DB9065,3280,2178,4808,../punk_imgs/4808.png
34574,2021-10-27,94.95,3,#A4031F,7716,4536,9903,../punk_imgs/9903.png
34577,2021-10-27,100.0,3,#DB9065,6693,2061,1997,../punk_imgs/1997.png
34580,2021-10-27,124.99,3,#F2A359,1704,4283,9391,../punk_imgs/9391.png
34581,2021-10-27,140.0,2,#DB9065,5672,1942,1698,../punk_imgs/1698.png
34582,2021-10-27,100.0,2,#A4031F,4977,1626,2076,../punk_imgs/2076.png
34583,2021-10-28,106.0,2,#DB9065,4057,1385,7958,../punk_imgs/7958.png
34585,2021-10-28,98.95,3,#A4031F,7716,4065,6035,../punk_imgs/6035.png
34586,2021-10-28,129.9,4,#DB9065,3315,1402,8682,../punk_imgs/8682.png
34587,2021-10-28,149.99,3,#DB9065,2558,1402,5966,../punk_imgs/5966.png
34589,2021-10-28,0.0,3,#A4031F,2409,2828,5183,../punk_imgs/5183.png
34590,2021-10-28,0.0,3,#A4031F,2409,2828,8858,../punk_imgs/8858.png
34591,2021-10-28,96.0,3,#A4031F,8910,2409,8858,../punk_imgs/8858.png
34592,2021-10-28,95.95,3,#A4031F,7716,2409,5183,../punk_imgs/5183.png
34593,2021-10-28,124.0,3,#F2A359,1186,6492,1085,../punk_imgs/1085.png
34594,2021-10-28,144.0,3,#A4031F,5543,6885,9580,../punk_imgs/9580.png
34596,2021-10-28,99.0,3,#A4031F,2044,5672,3583,../punk_imgs/3583.png
34600,2021-10-28,124457.06752488602,3,#DB9065,4402,1214,9998,../punk_imgs/9998.png
34602,2021-10-29,110.0,3,#F2DC5D,1561,5583,6139,../punk_imgs/6139.png
34603,2021-10-29,101.75,2,#DB9065,2044,6986,7427,../punk_imgs/7427.png
34604,2021-10-29,93.0,3,#F2A359,1917,2044,8814,../punk_imgs/8814.png
34605,2021-10-29,104.9,2,#F2DC5D,3557,3394,1187,../punk_imgs/1187.png
34606,2021-10-29,109.0,2,#F2DC5D,1030,3394,1241,../punk_imgs/1241.png
34607,2021-10-29,129.5,3,#DB9065,2224,1561,4436,../punk_imgs/4436.png
34609,2021-10-29,107.95,3,#F2A359,7477,6183,3383,../punk_imgs/3383.png
34610,2021-10-29,139.75,5,#A4031F,6677,3094,5362,../punk_imgs/5362.png
34611,2021-10-29,103.03,2,#F2DC5D,848,3950,6363,../punk_imgs/6363.png
34618,2021-10-29,95.0,4,#A4031F,6389,6670,3173,../punk_imgs/3173.png
34624,2021-10-29,128.88,4,#F2A359,506,5221,5606,../punk_imgs/5606.png
34630,2021-10-29,121.95,3,#F2A359,7477,3504,8598,../punk_imgs/8598.png
34631,2021-10-29,93.5,2,#A4031F,3294,6389,1855,../punk_imgs/1855.png
34638,2021-10-30,99.99,2,#A4031F,5784,1662,6806,../punk_imgs/6806.png
34644,2021-10-30,115.0,2,#DB9065,3356,8741,3796,../punk_imgs/3796.png
34645,2021-10-30,99.94,2,#F2A359,3294,3535,6913,../punk_imgs/6913.png
34646,2021-10-30,120.69,2,#DB9065,2298,8741,2921,../punk_imgs/2921.png
34647,2021-10-30,98.5,3,#A4031F,7401,2460,8466,../punk_imgs/8466.png
34651,2021-10-30,101.99,4,#DB9065,1180,7542,1139,../punk_imgs/1139.png
34658,2021-10-31,106.99,4,#A4031F,1294,2545,3173,../punk_imgs/3173.png
34659,2021-10-31,119.0,2,#A4031F,8839,2545,2863,../punk_imgs/2863.png
34660,2021-10-31,125.0,2,#DB9065,3540,2762,6541,../punk_imgs/6541.png
34661,2021-10-31,111.0,2,#A4031F,3145,8839,9420,../punk_imgs/9420.png
34665,2021-11-01,120.0,3,#F2DC5D,3084,3394,7233,../punk_imgs/7233.png
34671,2021-11-01,100.25,3,#A4031F,6321,613,8869,../punk_imgs/8869.png
34674,2021-11-01,4.444,4,#F2A359,6544,1191,7557,../punk_imgs/7557.png
34675,2021-11-01,101.11,3,#A4031F,8804,2592,4541,../punk_imgs/4541.png
34676,2021-11-01,99.0,2,#F2A359,499,1548,4821,../punk_imgs/4821.png
34679,2021-11-01,124.99,2,#F2A359,5179,8201,2060,../punk_imgs/2060.png
34681,2021-11-01,120.0,3,#F2A359,921,7716,8458,../punk_imgs/8458.png
34682,2021-11-02,135.0,3,#DB9065,3647,7736,6654,../punk_imgs/6654.png
34690,2021-11-02,103.0,3,#F2A359,5291,566,5443,../punk_imgs/5443.png
34692,2021-11-02,144.95,2,#F2DC5D,7477,6790,2473,../punk_imgs/2473.png
34697,2021-11-03,100.0,3,#A4031F,7109,2167,5996,../punk_imgs/5996.png
34704,2021-11-03,129.85,2,#F2A359,8003,4269,1267,../punk_imgs/1267.png
34705,2021-11-03,107.0,4,#DB9065,5291,366,6705,../punk_imgs/6705.png
34706,2021-11-03,90.0,2,#A4031F,8863,6670,6322,../punk_imgs/6322.png
34713,2021-11-03,93.5,3,#F2A359,6155,1755,5967,../punk_imgs/5967.png
34718,2021-11-04,110.0,2,#F2DC5D,1949,726,8296,../punk_imgs/8296.png
34721,2021-11-04,105.0,3,#DB9065,2677,6943,1849,../punk_imgs/1849.png
34722,2021-11-04,0.000223,2,#DB9065,3007,3839,8424,../punk_imgs/8424.png
34724,2021-11-04,119.0,2,#A4031F,8839,6256,9420,../punk_imgs/9420.png
34727,2021-11-04,105.0,2,#F2DC5D,8507,7716,4679,../punk_imgs/4679.png
34734,2021-11-05,95.0,3,#A4031F,6693,8206,1988,../punk_imgs/1988.png
34736,2021-11-05,119.95,2,#DB9065,7477,2662,9284,../punk_imgs/9284.png
34738,2021-11-06,128.0,2,#F2A359,6314,3104,5404,../punk_imgs/5404.png
34740,2021-11-06,115.0,2,#F2A359,2677,7716,9308,../punk_imgs/9308.png
34741,2021-11-06,100.0,3,#F2A359,2677,6324,8669,../punk_imgs/8669.png
34742,2021-11-06,104.0,3,#DB9065,8116,7749,4482,../punk_imgs/4482.png
34743,2021-11-06,114.9,2,#A4031F,1204,8839,399,../punk_imgs/399.png
34744,2021-11-06,175.0,3,#F2A359,6657,6329,8930,../punk_imgs/8930.png
34745,2021-11-06,99.0,2,#F2A359,1148,8206,3332,../punk_imgs/3332.png
34746,2021-11-06,114.0,3,#DB9065,5507,7716,7335,../punk_imgs/7335.png
34747,2021-11-06,115.0,4,#DB9065,7109,7749,5942,../punk_imgs/5942.png
34748,2021-11-07,199.0,2,#F2A359,6689,4202,8299,../punk_imgs/8299.png
34749,2021-11-07,124.99,2,#F2A359,8365,6450,1261,../punk_imgs/1261.png
