punk_id,type,gender,skin_tone,attr_count,img_url,avg_price,category,bubble_color
2821,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2821.png,66.66,Human Female,#A4031F
2822,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2822.png,24.0,Human Female,#DB9065
2823,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2823.png,0.5,Human Male,#A4031F
2824,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk2824.png,36.157,Human Male,#F2DC5D
2825,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2825.png,24.906666666666663,Human Male,#F2A359
2826,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2826.png,6.5,Human Female,#F2A359
2828,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2828.png,43.0,Human Female,#A4031F
2829,Human,Female,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk2829.png,120.0,Human Female,#F2DC5D
2831,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2831.png,8.0,Human Female,#A4031F
2832,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2832.png,42.21076923076923,Human Female,#A4031F
2833,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk2833.png,54.9,Human Male,#F2DC5D
2834,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2834.png,71.485,Human Male,#A4031F
2835,Human,Male,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk2835.png,22.495,Human Male,#F2A359
2837,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2837.png,0.12,Human Female,#A4031F
2838,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2838.png,0.13,Human Male,#F2A359
2840,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2840.png,0.61,Human Male,#DB9065
2842,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2842.png,0.135,Human Male,#DB9065
2844,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2844.png,38.5,Human Female,#DB9065
2845,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2845.png,10.96,Human Male,#F2A359
2846,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2846.png,0.135,Human Female,#DB9065
2848,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2848.png,24.141666666666666,Human Male,#F2A359
2849,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2849.png,0.135,Human Female,#DB9065
2850,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2850.png,22.91,Human Female,#A4031F
2851,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk2851.png,0.1,Human Male,#F2DC5D
2852,Human,Female,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk2852.png,30.0,Human Female,#F2A359
2853,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2853.png,67.02,Human Male,#DB9065
2855,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2855.png,12.333333333333334,Human Male,#DB9065
2856,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2856.png,6.001428571428572,Human Male,#DB9065
2857,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2857.png,1.49,Human Female,#DB9065
2860,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2860.png,32.945,Human Female,#DB9065
2862,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2862.png,7.5125,Human Male,#F2A359
2863,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2863.png,61.03625,Human Male,#A4031F
2864,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2864.png,17.666666666666668,Human Male,#DB9065
2865,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2865.png,0.3,Human Male,#A4031F
2866,Human,Male,Albino,4,https://www.larvalabs.com/cryptopunks/cryptopunk2866.png,17.0,Human Male,#F2DC5D
2867,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2867.png,0.5,Human Female,#DB9065
2868,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2868.png,0.85,Human Male,#F2A359
2870,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2870.png,15.12,Human Male,#DB9065
2871,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2871.png,37.5,Human Male,#A4031F
2872,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2872.png,0.55,Human Male,#F2A359
2873,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2873.png,44.5,Human Male,#DB9065
2875,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2875.png,3.18,Human Male,#DB9065
2876,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2876.png,58.411725,Human Female,#DB9065
2877,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2877.png,1.715,Human Male,#A4031F
2878,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2878.png,23.225,Human Male,#A4031F
2879,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2879.png,14.5,Human Male,#DB9065
2880,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2880.png,21.161666666666665,Human Male,#F2A359
2881,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2881.png,3.910333333333333,Human Male,#A4031F
2883,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2883.png,35.1375,Human Male,#A4031F
2884,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2884.png,0.3,Human Female,#DB9065
2886,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2886.png,120.0,Human Male,#A4031F
2887,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2887.png,13.8425,Human Male,#DB9065
2888,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2888.png,33.777142857142856,Human Female,#A4031F
2889,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2889.png,81.0,Human Female,#A4031F
2892,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2892.png,7.0,Human Male,#DB9065
2897,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2897.png,0.2,Human Male,#A4031F
2898,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2898.png,47.92777777777778,Human Male,#A4031F
2904,Human,Female,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk2904.png,29.345,Human Female,#A4031F
2905,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2905.png,42.49,Human Female,#A4031F
2906,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2906.png,18.99,Human Male,#F2A359
2907,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2907.png,19.877135714285718,Human Male,#A4031F
2909,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2909.png,160.0,Human Female,#A4031F
2911,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2911.png,80.75,Human Male,#DB9065
2913,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2913.png,34.785000000000004,Human Male,#DB9065
2914,Human,Female,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk2914.png,44.39555555555555,Human Female,#F2DC5D
2915,Human,Female,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk2915.png,48.705,Human Female,#A4031F
2916,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2916.png,26.888,Human Male,#A4031F
2917,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2917.png,0.24,Human Female,#DB9065
2918,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2918.png,34.0,Human Female,#A4031F
2919,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2919.png,1.75,Human Female,#A4031F
2920,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2920.png,36.402,Human Female,#A4031F
2921,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2921.png,61.248333333333335,Human Male,#DB9065
2924,Ape,Male,Non-human,1,https://www.larvalabs.com/cryptopunks/cryptopunk2924.png,6.0,Ape Male,#F2DC5D
2925,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2925.png,16.5,Human Male,#A4031F
2926,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2926.png,7.45,Human Male,#DB9065
2927,Human,Male,Medium,1,https://www.larvalabs.com/cryptopunks/cryptopunk2927.png,11.95,Human Male,#DB9065
2928,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2928.png,6.5,Human Male,#F2A359
2929,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2929.png,20.8975,Human Male,#DB9065
2930,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2930.png,34.495000000000005,Human Male,#DB9065
2931,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2931.png,25.0,Human Male,#F2A359
2932,Human,Male,Medium,1,https://www.larvalabs.com/cryptopunks/cryptopunk2932.png,52.66,Human Male,#DB9065
2933,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2933.png,80.0,Human Male,#A4031F
2934,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2934.png,44.56666666666666,Human Male,#A4031F
2936,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2936.png,72.26666666666667,Human Male,#A4031F
2937,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2937.png,7.810833333333334,Human Female,#A4031F
2939,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2939.png,26.25281666666667,Human Male,#F2A359
2941,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2941.png,30.175,Human Female,#DB9065
2942,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2942.png,12.325555555555557,Human Male,#A4031F
2943,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2943.png,1.19,Human Female,#F2A359
2944,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2944.png,4.8025,Human Male,#F2A359
2946,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2946.png,0.14,Human Female,#F2A359
2947,Human,Male,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk2947.png,7.256666666666667,Human Male,#A4031F
2948,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2948.png,43.970000000000006,Human Male,#F2A359
2949,Human,Male,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk2949.png,1.0,Human Male,#F2A359
2950,Human,Female,Dark,1,https://www.larvalabs.com/cryptopunks/cryptopunk2950.png,49.45,Human Female,#A4031F
2953,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk2953.png,74.57166666666667,Human Male,#DB9065
2956,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2956.png,14.88,Human Male,#A4031F
2957,Human,Male,Albino,4,https://www.larvalabs.com/cryptopunks/cryptopunk2957.png,0.55,Human Male,#F2DC5D
2959,Human,Male,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk2959.png,15.0,Human Male,#F2DC5D
2960,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2960.png,17.0,Human Female,#DB9065
2961,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk2961.png,17.0,Human Male,#DB9065
2963,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2963.png,17.99,Human Female,#DB9065
2964,Human,Male,Light,1,https://www.larvalabs.com/cryptopunks/cryptopunk2964.png,231.5,Human Male,#F2A359
2965,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2965.png,12.26,Human Male,#DB9065
2966,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2966.png,0.2,Human Female,#A4031F
2967,Zombie,Male,Non-human,2,https://www.larvalabs.com/cryptopunks/cryptopunk2967.png,2.25,Zombie Male,#F2DC5D
2968,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2968.png,5.7,Human Female,#F2A359
2969,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2969.png,54.50666666666666,Human Female,#DB9065
2970,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2970.png,6.58,Human Male,#A4031F
2971,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2971.png,13.0,Human Male,#A4031F
2972,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2972.png,1.2,Human Female,#DB9065
2975,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2975.png,15.953725,Human Male,#F2A359
2976,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2976.png,57.335,Human Male,#A4031F
2978,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2978.png,38.0,Human Female,#DB9065
2979,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2979.png,55.02571428571429,Human Male,#DB9065
2980,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2980.png,81.08666666666666,Human Male,#F2A359
2981,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2981.png,40.625,Human Female,#DB9065
2982,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk2982.png,6.525,Human Male,#F2A359
2983,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2983.png,0.42,Human Male,#A4031F
2984,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2984.png,4.4,Human Female,#DB9065
2986,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk2986.png,10.29,Human Male,#F2A359
2987,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2987.png,0.1249,Human Male,#A4031F
2989,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2989.png,23.9861,Human Male,#A4031F
2990,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2990.png,62.775000000000006,Human Male,#A4031F
2991,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk2991.png,0.07,Human Male,#DB9065
2994,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk2994.png,17.75,Human Female,#A4031F
2995,Human,Male,Dark,1,https://www.larvalabs.com/cryptopunks/cryptopunk2995.png,2.0,Human Male,#A4031F
2996,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2996.png,77.255,Human Male,#A4031F
2997,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk2997.png,18.666666666666668,Human Female,#A4031F
2998,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2998.png,1.0539999999999998,Human Male,#DB9065
2999,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk2999.png,12.44,Human Male,#DB9065
3000,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3000.png,10.983333333333334,Human Male,#DB9065
3001,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3001.png,76.475,Human Male,#A4031F
3002,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3002.png,0.2266666666666666,Human Female,#A4031F
3003,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3003.png,16.763333333333332,Human Male,#A4031F
3004,Human,Female,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk3004.png,19.5,Human Female,#DB9065
3007,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3007.png,52.5,Human Male,#DB9065
3008,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3008.png,23.22,Human Female,#A4031F
3009,Human,Male,Dark,5,https://www.larvalabs.com/cryptopunks/cryptopunk3009.png,83.5,Human Male,#A4031F
3010,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3010.png,11.029833333333334,Human Male,#DB9065
3011,Human,Male,Dark,6,https://www.larvalabs.com/cryptopunks/cryptopunk3011.png,155.0,Human Male,#A4031F
3013,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3013.png,0.945,Human Male,#DB9065
3015,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3015.png,62.65,Human Female,#DB9065
3018,Human,Male,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk3018.png,23.945,Human Male,#F2DC5D
3020,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3020.png,24.9,Human Male,#DB9065
3021,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3021.png,60.30428571428571,Human Male,#DB9065
3022,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3022.png,310.0,Human Male,#F2A359
3023,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3023.png,1.4,Human Male,#DB9065
3024,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk3024.png,35.0,Human Male,#F2DC5D
3025,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3025.png,23.99,Human Female,#A4031F
3027,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3027.png,130.0,Human Male,#F2A359
3028,Human,Male,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk3028.png,10.36,Human Male,#F2DC5D
3029,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3029.png,25.55666666666667,Human Female,#F2A359
3030,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3030.png,55.996,Human Female,#DB9065
3033,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3033.png,11.21,Human Male,#DB9065
3034,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3034.png,2.18745,Human Female,#A4031F
3037,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3037.png,0.12,Human Female,#A4031F
3039,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3039.png,4.995,Human Male,#A4031F
3040,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3040.png,0.1,Human Male,#DB9065
3041,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3041.png,49.04666666666666,Human Male,#DB9065
3042,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3042.png,6.821225,Human Female,#A4031F
3044,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3044.png,8.516666666666667,Human Female,#DB9065
3045,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3045.png,0.33,Human Male,#F2A359
3046,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3046.png,44.9875,Human Male,#F2A359
3047,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3047.png,5.5,Human Male,#F2A359
3048,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3048.png,13.3975,Human Male,#F2A359
3049,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3049.png,80.7475,Human Male,#F2A359
3050,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3050.png,18.35,Human Female,#DB9065
3051,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3051.png,98.7125,Human Female,#F2A359
3052,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3052.png,34.995000000000005,Human Male,#F2A359
3054,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3054.png,64.676225,Human Male,#DB9065
3056,Human,Male,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk3056.png,8.24,Human Male,#F2DC5D
3059,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3059.png,20.5,Human Female,#A4031F
3062,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3062.png,0.05,Human Male,#F2A359
3064,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3064.png,81.745,Human Male,#F2A359
3067,Human,Male,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk3067.png,0.245,Human Male,#A4031F
3069,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3069.png,0.33,Human Male,#A4031F
3072,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3072.png,0.35,Human Male,#DB9065
3073,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3073.png,0.09,Human Male,#F2A359
3075,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3075.png,0.79,Human Male,#F2A359
3080,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3080.png,24.05666666666667,Human Male,#F2A359
3081,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3081.png,17.62333333333333,Human Male,#F2A359
3082,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3082.png,1.9,Human Female,#F2A359
3083,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3083.png,19.33333333333333,Human Male,#A4031F
3084,Human,Female,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk3084.png,69.99666666666667,Human Female,#F2A359
3086,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3086.png,34.2725,Human Male,#DB9065
3088,Human,Male,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk3088.png,220.0,Human Male,#A4031F
3091,Human,Male,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk3091.png,25.0,Human Male,#F2DC5D
3092,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3092.png,27.15,Human Female,#F2A359
3094,Human,Male,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk3094.png,0.435,Human Male,#F2A359
3095,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3095.png,10.2475,Human Male,#DB9065
3096,Human,Female,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk3096.png,3.59,Human Female,#DB9065
3097,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3097.png,39.645,Human Male,#DB9065
3099,Human,Male,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk3099.png,2.305,Human Male,#F2A359
3102,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3102.png,19.9,Human Female,#DB9065
3103,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3103.png,28.99,Human Male,#A4031F
3104,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3104.png,0.8678571428571429,Human Male,#A4031F
3106,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3106.png,70.596,Human Male,#A4031F
3107,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3107.png,30.0,Human Male,#A4031F
3109,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3109.png,24.993333333333336,Human Female,#DB9065
3110,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3110.png,0.24,Human Female,#A4031F
3111,Human,Female,Albino,1,https://www.larvalabs.com/cryptopunks/cryptopunk3111.png,16.4,Human Female,#F2DC5D
3113,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3113.png,32.07,Human Female,#A4031F
3114,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3114.png,37.37333333333333,Human Male,#A4031F
3115,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3115.png,0.3,Human Male,#DB9065
3117,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3117.png,37.86666666666667,Human Male,#F2A359
3118,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3118.png,7.989999999999999,Human Female,#DB9065
3120,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3120.png,0.5,Human Male,#DB9065
3121,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3121.png,0.29,Human Male,#F2A359
3123,Human,Male,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk3123.png,52.5,Human Male,#A4031F
3125,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3125.png,14.0625,Human Female,#F2A359
3126,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3126.png,25.865,Human Female,#F2A359
3128,Human,Male,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk3128.png,4.87,Human Male,#F2DC5D
3129,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3129.png,31.25,Human Male,#A4031F
3130,Human,Male,Medium,5,https://www.larvalabs.com/cryptopunks/cryptopunk3130.png,0.2,Human Male,#DB9065
3132,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk3132.png,46.52,Human Male,#F2DC5D
3133,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3133.png,10.81,Human Male,#F2A359
3134,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3134.png,0.01,Human Male,#DB9065
3137,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3137.png,27.0,Human Male,#DB9065
3140,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk3140.png,2.1275,Human Female,#F2A359
3141,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3141.png,3.141592653589793,Human Male,#DB9065
3142,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3142.png,25.805,Human Male,#F2A359
3143,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk3143.png,0.7895779999999999,Human Male,#A4031F
3144,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3144.png,1.0,Human Male,#A4031F
3145,Human,Male,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk3145.png,12.401666666666666,Human Male,#F2DC5D
3146,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk3146.png,0.11,Human Male,#DB9065
3147,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk3147.png,31.47,Human Male,#F2A359
3149,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk3149.png,1.05,Human Female,#DB9065
3150,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk3150.png,16.169999999999998,Human Male,#A4031F
