tx_id,date_time,from,to,eth_price,punk_id,punk_skin_tone,punk_skin_tone_color
5057,2021-01-13 18:01:38,4986,1288,11.0,4410,Medium,#DB9065
5058,2021-01-13 19:01:55,4986,952,10.0,6012,Light,#F2A359
5059,2021-01-13 19:01:55,4161,73,6.0,2790,Dark,#A4031F
5060,2021-01-13 23:01:59,95,5452,5.0,1532,Light,#F2A359
5061,2021-01-14 08:01:27,4377,5818,13.2,4237,Albino,#F2DC5D
5062,2021-01-14 13:01:24,3002,4095,5.7,6710,Light,#F2A359
5063,2021-01-14 21:01:23,3858,4377,4.93,6193,Dark,#A4031F
5064,2021-01-15 09:01:58,967,3034,4.44,4426,Light,#F2A359
5065,2021-01-15 18:01:46,1288,4095,4.69,4512,Medium,#DB9065
5066,2021-01-16 06:01:10,4903,5418,7.0,8845,Medium,#DB9065
5067,2021-01-16 15:01:33,3858,4095,4.59,7834,Dark,#A4031F
5068,2021-01-16 21:01:03,4039,2284,4.59,4227,Medium,#DB9065
5069,2021-01-17 13:01:54,3348,3203,1.23e-16,9923,Light,#F2A359
5070,2021-01-18 02:01:36,3743,3469,5.99,9972,Light,#F2A359
5071,2021-01-18 04:01:34,5467,1042,60.0,3831,Non-human,#8DFFCD
5072,2021-01-18 04:01:46,5467,1042,45.0,6649,Non-human,#8DFFCD
5073,2021-01-18 05:01:20,5467,1042,30.0,824,Dark,#A4031F
5074,2021-01-18 06:01:56,199,5424,8.75,3175,Light,#F2A359
5075,2021-01-18 16:01:12,1559,94,7.5,5748,Dark,#A4031F
5076,2021-01-18 20:01:17,3858,513,3.95,5991,Dark,#A4031F
5077,2021-01-18 20:01:28,2284,22,3.99,4227,Medium,#DB9065
5078,2021-01-18 22:01:06,3858,4247,3.95,7032,Medium,#DB9065
5079,2021-01-18 22:01:14,1042,4091,4.0,8544,Light,#F2A359
5080,2021-01-18 22:01:26,1559,3379,4.5,4813,Medium,#DB9065
5081,2021-01-19 04:01:13,5344,94,13.0,6459,Dark,#A4031F
5082,2021-01-19 04:01:48,1559,94,15.0,7923,Dark,#A4031F
5083,2021-01-19 04:01:59,3611,94,16.0,322,Medium,#DB9065
5084,2021-01-19 12:01:55,3408,4039,4.2,3744,Dark,#A4031F
5085,2021-01-20 04:01:25,2036,4039,14.99,4669,Medium,#DB9065
5086,2021-01-20 11:01:27,5232,5398,10.0,7422,Medium,#DB9065
5087,2021-01-20 11:01:57,1042,5398,7.0,5014,Medium,#DB9065
5088,2021-01-21 02:01:32,3844,2868,4.17,4942,Light,#F2A359
5089,2021-01-21 03:01:42,457,2868,4.6,4915,Light,#F2A359
5090,2021-01-21 04:01:22,1994,4013,3.98,1335,Light,#F2A359
5091,2021-01-21 04:01:57,1381,4243,2.0,8783,Dark,#A4031F
5092,2021-01-21 09:01:50,77,3114,5.0,1824,Light,#F2A359
5093,2021-01-21 20:01:44,4377,5669,5.0,4726,Dark,#A4031F
5094,2021-01-21 20:01:48,4377,5398,7.5,4780,Dark,#A4031F
5095,2021-01-21 21:01:28,1381,4377,5.0,5511,Light,#F2A359
5096,2021-01-21 21:01:48,22,4377,4.9,4227,Medium,#DB9065
5097,2021-01-22 04:01:52,3844,3314,4.17,6585,Albino,#F2DC5D
5098,2021-01-22 05:01:45,1569,4294,4.6,5815,Medium,#DB9065
5099,2021-01-22 14:01:04,4294,141,5.0,6873,Light,#F2A359
5100,2021-01-22 22:01:14,1569,2868,4.2,8751,Dark,#A4031F
5101,2021-01-22 22:01:20,2285,5130,9.99,6756,Medium,#DB9065
5102,2021-01-22 23:01:23,1122,4377,4.98,7472,Medium,#DB9065
5103,2021-01-23 03:01:51,1994,4312,3.98,1458,Dark,#A4031F
5104,2021-01-23 04:01:51,1569,1656,3.99,9117,Light,#F2A359
5105,2021-01-23 05:01:32,2820,4247,4.4,8783,Dark,#A4031F
5106,2021-01-23 09:01:17,1569,4247,4.2,7835,Dark,#A4031F
5107,2021-01-23 17:01:28,4220,22,4.5,3504,Medium,#DB9065
5108,2021-01-23 19:01:17,3806,5779,5.49,4633,Dark,#A4031F
5109,2021-01-23 19:01:48,523,5735,19.0,6081,Light,#F2A359
5110,2021-01-23 19:01:57,4952,5779,6.9,2242,Light,#F2A359
5111,2021-01-23 20:01:43,1994,5262,4.16,3033,Medium,#DB9065
5112,2021-01-23 20:01:53,3639,4095,4.2,7772,Light,#F2A359
5113,2021-01-23 20:01:54,3611,703,5.0,2702,Medium,#DB9065
5114,2021-01-23 21:01:01,4998,4490,6.0,6241,Medium,#DB9065
5115,2021-01-23 21:01:31,4490,3303,5.55,6531,Light,#F2A359
5116,2021-01-23 21:01:34,3279,5429,4.99,7401,Light,#F2A359
5117,2021-01-23 22:01:08,3611,1936,7.5,2031,Medium,#DB9065
5118,2021-01-23 22:01:10,3922,1936,5.99,6982,Light,#F2A359
5119,2021-01-23 22:01:16,3290,4447,7.77,6522,Albino,#F2DC5D
5120,2021-01-23 23:01:00,1994,4377,4.67,8457,Light,#F2A359
5121,2021-01-23 23:01:13,475,4160,5.88,7013,Medium,#DB9065
5122,2021-01-23 23:01:34,5497,4172,5.5,2125,Light,#F2A359
5123,2021-01-23 23:01:37,4377,5074,7.75,5397,Light,#F2A359
5124,2021-01-24 00:01:00,4377,4160,11.25,4719,Medium,#DB9065
5125,2021-01-24 00:01:05,1042,4160,37.0,8562,Dark,#A4031F
5126,2021-01-24 00:01:05,141,4160,9.99,7972,Albino,#F2DC5D
5127,2021-01-24 00:01:11,3806,4118,5.49,3914,Dark,#A4031F
5128,2021-01-24 00:01:23,5293,141,5.0,3915,Light,#F2A359
5129,2021-01-24 00:01:47,5060,3109,8.0,8125,Medium,#DB9065
5130,2021-01-24 00:01:53,5406,3370,5.89,7087,Medium,#DB9065
5131,2021-01-24 02:01:51,4025,4377,7.77,5904,Medium,#DB9065
5132,2021-01-24 03:01:33,141,4620,29.99,3106,Dark,#A4031F
5133,2021-01-24 03:01:56,3057,4136,5.0,1238,Light,#F2A359
5134,2021-01-24 04:01:30,3390,5779,5.9,9192,Dark,#A4031F
5135,2021-01-24 12:01:32,3290,489,6.98,6094,Medium,#DB9065
5136,2021-01-24 13:01:28,3162,5074,7.5,6281,Medium,#DB9065
5137,2021-01-24 14:01:04,3611,5074,13.0,5159,Light,#F2A359
5138,2021-01-24 16:01:40,1755,703,5.6,9637,Dark,#A4031F
5139,2021-01-24 17:01:07,1042,4172,70.0,3831,Non-human,#8DFFCD
5140,2021-01-24 17:01:57,4338,4172,6.6,1521,Light,#F2A359
5141,2021-01-24 19:01:11,72,475,7.5,2633,Dark,#A4031F
5142,2021-01-24 19:01:25,3290,5856,5.98,6248,Light,#F2A359
5143,2021-01-24 19:01:40,4220,3285,6.0,8735,Albino,#F2DC5D
5144,2021-01-24 20:01:07,1994,3185,4.63,2374,Light,#F2A359
5145,2021-01-24 20:01:21,5231,5512,8.5,3699,Light,#F2A359
5146,2021-01-24 20:01:23,77,5671,7.0,6469,Light,#F2A359
5147,2021-01-24 21:01:38,2158,5074,6.5,4814,Dark,#A4031F
5148,2021-01-24 22:01:06,4928,5406,17.86,8639,Medium,#DB9065
5149,2021-01-24 22:01:18,1994,5262,4.31,4493,Dark,#A4031F
5150,2021-01-24 22:01:29,5344,2284,10.0,1510,Light,#F2A359
5151,2021-01-24 23:01:46,1994,4369,4.31,5227,Dark,#A4031F
5152,2021-01-25 00:01:20,5345,3653,5.75,1934,Medium,#DB9065
5153,2021-01-25 00:01:37,4120,4377,7.5,6699,Light,#F2A359
5154,2021-01-25 03:01:16,475,3143,7.55,2633,Dark,#A4031F
5155,2021-01-25 03:01:39,3057,3143,5.1,7025,Medium,#DB9065
5156,2021-01-25 04:01:16,1042,3143,37.0,824,Dark,#A4031F
