,date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url
10757,2021-02-14,2554,715,8.0,5033,Human,Male,Light,3,"['Peak Spike', 'Handlebars', 'Classic Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5033.png
10758,2021-02-14,506,1535,10.0,7848,Human,Male,Light,3,"['Mustache', 'Earring', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7848.png
10759,2021-04-08,2722,1352,20.0,7848,Human,Male,Light,3,"['Mustache', 'Earring', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7848.png
10760,2021-02-14,4965,6239,8.49,7636,Human,Male,Medium,2,"['Frumpy Hair', 'Pipe']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7636.png
10761,2021-02-14,3491,1172,18.5,9707,Human,Male,Light,3,"['Hoodie', 'Classic Shades', 'Mustache']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9707.png
10762,2021-02-14,3221,4183,11.0,7757,Human,Male,Light,2,"['Shadow Beard', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7757.png
10763,2021-02-14,1064,5894,8.4444,2363,Human,Male,Medium,3,"['Nerd Glasses', 'Normal Beard', 'Headband']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2363.png
10764,2021-02-14,5894,4367,10.0,2363,Human,Male,Medium,3,"['Nerd Glasses', 'Normal Beard', 'Headband']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2363.png
10765,2021-02-14,6327,2974,24.99,3441,Human,Female,Albino,4,"['Hot Lipstick', 'Half Shaved', 'Earring', '3D Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3441.png
10766,2021-02-14,5637,2878,11.0,5272,Human,Male,Light,2,"['Big Shades', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5272.png
10767,2021-04-28,1564,4619,33.33,5272,Human,Male,Light,2,"['Big Shades', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5272.png
10768,2021-07-24,4619,3099,27.0,5272,Human,Male,Light,2,"['Big Shades', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5272.png
10769,2021-08-23,3099,4523,77.14,5272,Human,Male,Light,2,"['Big Shades', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5272.png
10770,2021-02-14,2292,1397,11.44,2776,Human,Male,Medium,3,"['Spots', 'Earring', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2776.png
10771,2021-11-22,1868,1044,85.0,2776,Human,Male,Medium,3,"['Spots', 'Earring', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2776.png
10772,2021-12-24,2349,4059,61.99,2776,Human,Male,Medium,3,"['Spots', 'Earring', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2776.png
10773,2021-02-14,5480,1397,11.5,2911,Human,Male,Medium,3,"['Frumpy Hair', 'Front Beard Dark', 'Medical Mask']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2911.png
10774,2021-08-28,5756,2973,150.0,2911,Human,Male,Medium,3,"['Frumpy Hair', 'Front Beard Dark', 'Medical Mask']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2911.png
10775,2021-02-14,5480,1397,15.0,4103,Human,Female,Dark,2,"['Mole', 'Wild White Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4103.png
10776,2022-03-12,3017,4490,109.0,4103,Human,Female,Dark,2,"['Mole', 'Wild White Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4103.png
10777,2021-02-14,506,5282,11.5,9220,Human,Male,Medium,3,"['Big Shades', 'Chinstrap', 'Purple Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9220.png
10778,2021-02-16,5282,3911,14.4,9220,Human,Male,Medium,3,"['Big Shades', 'Chinstrap', 'Purple Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9220.png
10779,2021-04-17,1393,122,32.5,9220,Human,Male,Medium,3,"['Big Shades', 'Chinstrap', 'Purple Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9220.png
10780,2021-02-14,506,2471,12.5,9752,Human,Male,Dark,3,"['Front Beard', 'Medical Mask', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9752.png
10781,2021-08-06,2471,843,80.0,9752,Human,Male,Dark,3,"['Front Beard', 'Medical Mask', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9752.png
10782,2021-08-10,843,64,105.0,9752,Human,Male,Dark,3,"['Front Beard', 'Medical Mask', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9752.png
10783,2021-09-25,1652,3662,135.99,9752,Human,Male,Dark,3,"['Front Beard', 'Medical Mask', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9752.png
10784,2021-12-28,3662,3617,26.0,9752,Human,Male,Dark,3,"['Front Beard', 'Medical Mask', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9752.png
10785,2021-02-14,5654,3221,10.999,1798,Human,Male,Medium,3,"['Cap Forward', 'Earring', 'Medical Mask']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1798.png
10786,2021-02-17,5804,2752,17.0,1798,Human,Male,Medium,3,"['Cap Forward', 'Earring', 'Medical Mask']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1798.png
10787,2021-02-27,2752,425,45.0,1798,Human,Male,Medium,3,"['Cap Forward', 'Earring', 'Medical Mask']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1798.png
10788,2021-02-14,506,1495,20.0,6568,Human,Female,Medium,2,"['Wild Blonde', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6568.png
10789,2021-07-21,2169,991,41.69,6568,Human,Female,Medium,2,"['Wild Blonde', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6568.png
10790,2021-08-20,991,626,139.5,6568,Human,Female,Medium,2,"['Wild Blonde', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6568.png
10791,2021-02-14,4269,2737,9.69,7136,Human,Female,Medium,3,"['Crazy Hair', 'Hot Lipstick', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7136.png
10792,2021-02-16,2737,991,12.5,7136,Human,Female,Medium,3,"['Crazy Hair', 'Hot Lipstick', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7136.png
10793,2021-04-13,3694,4679,29.9,7136,Human,Female,Medium,3,"['Crazy Hair', 'Hot Lipstick', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7136.png
10794,2021-05-11,4679,738,28.75,7136,Human,Female,Medium,3,"['Crazy Hair', 'Hot Lipstick', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7136.png
10795,2021-02-14,2292,4167,9.0,8153,Human,Male,Medium,3,"['Stringy Hair', 'Clown Nose', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8153.png
10796,2021-08-06,4167,602,49.0,8153,Human,Male,Medium,3,"['Stringy Hair', 'Clown Nose', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8153.png
10797,2021-08-08,602,3598,49.97,8153,Human,Male,Medium,3,"['Stringy Hair', 'Clown Nose', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8153.png
10798,2021-09-24,3598,4860,114.9,8153,Human,Male,Medium,3,"['Stringy Hair', 'Clown Nose', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8153.png
10799,2021-10-05,5450,4167,115.0,8153,Human,Male,Medium,3,"['Stringy Hair', 'Clown Nose', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8153.png
10800,2021-10-17,4167,472,127.49,8153,Human,Male,Medium,3,"['Stringy Hair', 'Clown Nose', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8153.png
10801,2021-02-14,3392,1533,9.5,8575,Human,Male,Dark,2,"['Purple Hair', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8575.png
10802,2021-02-16,1533,4188,15.75,8575,Human,Male,Dark,2,"['Purple Hair', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8575.png
10803,2021-02-14,5480,4996,7.8,5875,Human,Male,Dark,2,"['Bandana', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5875.png
10804,2021-02-17,4996,2715,10.5,5875,Human,Male,Dark,2,"['Bandana', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5875.png
10805,2021-02-21,5451,6266,19.45,5875,Human,Male,Dark,2,"['Bandana', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5875.png
10806,2021-02-21,2715,5451,14.79,5875,Human,Male,Dark,2,"['Bandana', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5875.png
10807,2021-02-28,5562,3432,22.95,5875,Human,Male,Dark,2,"['Bandana', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5875.png
10808,2021-02-14,3591,3424,9.5,1756,Human,Male,Albino,3,"['Cigarette', 'Front Beard', 'Knitted Cap']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk1756.png
10809,2021-02-14,2292,4801,11.99999,8428,Human,Female,Dark,3,"['Blonde Short', 'Earring', 'Clown Eyes Blue']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8428.png
10810,2021-02-18,4801,2715,17.9,8428,Human,Female,Dark,3,"['Blonde Short', 'Earring', 'Clown Eyes Blue']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8428.png
10811,2021-02-20,2715,5888,20.9,8428,Human,Female,Dark,3,"['Blonde Short', 'Earring', 'Clown Eyes Blue']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8428.png
10812,2021-02-14,4269,2737,19.0,6294,Human,Female,Light,3,"['Crazy Hair', 'Hot Lipstick', 'Classic Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6294.png
10813,2021-02-21,2737,5713,21.0,6294,Human,Female,Light,3,"['Crazy Hair', 'Hot Lipstick', 'Classic Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6294.png
10814,2021-07-19,5713,3099,32.0,6294,Human,Female,Light,3,"['Crazy Hair', 'Hot Lipstick', 'Classic Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6294.png
10815,2022-06-11,3099,6131,64.9,6294,Human,Female,Light,3,"['Crazy Hair', 'Hot Lipstick', 'Classic Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6294.png
10816,2021-02-14,4791,4930,7.75,3736,Human,Male,Light,3,"['Frumpy Hair', 'Front Beard Dark', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3736.png
10817,2021-04-12,1913,5795,19.99,3736,Human,Male,Light,3,"['Frumpy Hair', 'Front Beard Dark', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3736.png
10818,2021-05-24,3499,1526,14.9,3736,Human,Male,Light,3,"['Frumpy Hair', 'Front Beard Dark', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3736.png
10819,2021-08-08,3597,1291,0.0,3736,Human,Male,Light,3,"['Frumpy Hair', 'Front Beard Dark', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3736.png
10820,2021-08-08,1526,3597,47.0,3736,Human,Male,Light,3,"['Frumpy Hair', 'Front Beard Dark', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3736.png
10821,2021-11-30,3294,2044,0.0,3736,Human,Male,Light,3,"['Frumpy Hair', 'Front Beard Dark', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3736.png
10822,2021-11-30,2044,1291,0.0,3736,Human,Male,Light,3,"['Frumpy Hair', 'Front Beard Dark', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3736.png
10823,2021-02-14,2292,3780,9.99999,5266,Human,Female,Medium,2,"['Straight Hair', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5266.png
10824,2021-08-23,3780,1396,59.0,5266,Human,Female,Medium,2,"['Straight Hair', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5266.png
10825,2021-10-07,1396,3989,125.0,5266,Human,Female,Medium,2,"['Straight Hair', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5266.png
10826,2021-02-14,1406,2203,9.8,5881,Human,Female,Albino,3,"['Mole', 'Hot Lipstick', 'Mohawk Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5881.png
10827,2021-05-03,1892,4283,21.0,5881,Human,Female,Albino,3,"['Mole', 'Hot Lipstick', 'Mohawk Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5881.png
10828,2021-05-03,4283,345,21.7,5881,Human,Female,Albino,3,"['Mole', 'Hot Lipstick', 'Mohawk Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5881.png
10829,2022-01-25,2750,4981,0.0,5881,Human,Female,Albino,3,"['Mole', 'Hot Lipstick', 'Mohawk Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5881.png
10830,2022-01-25,4981,1291,0.0,5881,Human,Female,Albino,3,"['Mole', 'Hot Lipstick', 'Mohawk Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5881.png
10831,2021-02-14,506,4801,28.0,9258,Human,Female,Medium,3,"['Welding Goggles', 'Straight Hair', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9258.png
10832,2021-02-21,4801,3275,50.0,9258,Human,Female,Medium,3,"['Welding Goggles', 'Straight Hair', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9258.png
10833,2021-08-03,3275,628,88.0,9258,Human,Female,Medium,3,"['Welding Goggles', 'Straight Hair', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9258.png
10834,2021-02-14,5480,2974,9.5,2609,Human,Male,Albino,3,"['Normal Beard', 'Knitted Cap', 'Regular Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2609.png
10835,2021-02-15,2974,4322,19.0,2609,Human,Male,Albino,3,"['Normal Beard', 'Knitted Cap', 'Regular Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2609.png
10836,2021-03-13,2129,3587,36.0,2609,Human,Male,Albino,3,"['Normal Beard', 'Knitted Cap', 'Regular Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2609.png
10837,2022-01-26,1635,3096,100.0,2609,Human,Male,Albino,3,"['Normal Beard', 'Knitted Cap', 'Regular Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2609.png
10838,2022-04-22,2642,2645,86.95,2609,Human,Male,Albino,3,"['Normal Beard', 'Knitted Cap', 'Regular Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2609.png
10839,2021-02-14,4001,3844,10.0,2122,Human,Male,Albino,2,"['Handlebars', 'Shaved Head']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2122.png
10840,2022-06-15,3844,3096,52.949,2122,Human,Male,Albino,2,"['Handlebars', 'Shaved Head']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2122.png
10841,2021-02-14,4791,4930,8.1,2652,Human,Female,Medium,3,"['Mole', 'Bandana', 'Hot Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2652.png
10842,2021-04-08,1913,4675,17.49,2652,Human,Female,Medium,3,"['Mole', 'Bandana', 'Hot Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2652.png
10843,2021-04-13,4675,1246,20.49,2652,Human,Female,Medium,3,"['Mole', 'Bandana', 'Hot Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2652.png
10844,2021-08-27,1684,448,80.0,2652,Human,Female,Medium,3,"['Mole', 'Bandana', 'Hot Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2652.png
10845,2021-02-14,506,2821,10.99,9015,Human,Male,Light,3,"['Cap', 'Earring', 'Pipe']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9015.png
10846,2021-02-21,2821,1717,27.54,9015,Human,Male,Light,3,"['Cap', 'Earring', 'Pipe']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9015.png
10847,2021-02-14,3392,1533,11.0,1951,Human,Female,Medium,3,"['Half Shaved', 'VR', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1951.png
10848,2021-08-23,5902,1396,90.0,1951,Human,Female,Medium,3,"['Half Shaved', 'VR', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1951.png
10849,2021-02-14,3392,1533,29.0,3763,Human,Female,Dark,3,"['Blonde Short', 'Choker', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3763.png
10850,2021-03-12,1533,6417,72.0,3763,Human,Female,Dark,3,"['Blonde Short', 'Choker', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3763.png
10851,2021-02-14,1064,1166,7.99,1921,Human,Male,Light,4,"['Cap', 'Earring', 'Clown Eyes Green', 'Mole']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1921.png
10852,2021-02-14,858,2974,10.0,5850,Human,Male,Albino,2,"['Peak Spike', 'Clown Eyes Green']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5850.png
10853,2021-02-19,2974,4044,13.0,5850,Human,Male,Albino,2,"['Peak Spike', 'Clown Eyes Green']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5850.png
10854,2021-03-02,4044,2956,28.99,5850,Human,Male,Albino,2,"['Peak Spike', 'Clown Eyes Green']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5850.png
10855,2022-03-11,2326,6307,75.0,5850,Human,Male,Albino,2,"['Peak Spike', 'Clown Eyes Green']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5850.png
10856,2021-02-14,3415,1669,8.88,8227,Human,Male,Light,2,"['Crazy Hair', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8227.png
10857,2021-02-20,1669,5069,18.8,8227,Human,Male,Light,2,"['Crazy Hair', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8227.png
10858,2021-02-14,506,54,7.3,7754,Human,Male,Dark,2,"['Frumpy Hair', 'Chinstrap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7754.png
10859,2022-05-12,5912,1291,0.0,7754,Human,Male,Dark,2,"['Frumpy Hair', 'Chinstrap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7754.png
10860,2022-05-12,54,5912,0.0,7754,Human,Male,Dark,2,"['Frumpy Hair', 'Chinstrap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7754.png
10861,2021-02-14,1668,4715,7.8,8212,Human,Male,Medium,3,"['Earring', 'Goat', 'Headband']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8212.png
10862,2021-07-14,4715,4236,20.0,8212,Human,Male,Medium,3,"['Earring', 'Goat', 'Headband']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8212.png
10863,2021-02-14,3392,1533,9.0,6808,Human,Female,Dark,3,"['Black Lipstick', 'Dark Hair', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6808.png
10864,2021-03-18,1533,5512,33.5,6808,Human,Female,Dark,3,"['Black Lipstick', 'Dark Hair', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6808.png
10865,2021-10-22,5512,1021,142.0,6808,Human,Female,Dark,3,"['Black Lipstick', 'Dark Hair', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6808.png
10866,2021-02-15,3267,3088,12.0,6516,Human,Male,Albino,2,"['Cigarette', 'Bandana']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6516.png
10867,2021-02-19,3088,4996,14.85,6516,Human,Male,Albino,2,"['Cigarette', 'Bandana']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6516.png
10868,2021-02-21,4996,2974,20.0,6516,Human,Male,Albino,2,"['Cigarette', 'Bandana']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6516.png
10869,2021-02-28,5143,5172,25.91,6516,Human,Male,Albino,2,"['Cigarette', 'Bandana']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6516.png
10870,2021-03-14,5172,920,24.99,6516,Human,Male,Albino,2,"['Cigarette', 'Bandana']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6516.png
10871,2021-07-16,798,5469,24.99,6516,Human,Male,Albino,2,"['Cigarette', 'Bandana']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6516.png
10872,2021-09-30,5469,4012,130.0,6516,Human,Male,Albino,2,"['Cigarette', 'Bandana']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6516.png
10873,2021-10-24,4012,1861,114.9,6516,Human,Male,Albino,2,"['Cigarette', 'Bandana']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6516.png
10874,2021-02-15,1668,1855,10.5,610,Human,Male,Medium,3,"['Cap Forward', 'Big Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk610.png
10875,2021-07-04,825,6380,28.88,610,Human,Male,Medium,3,"['Cap Forward', 'Big Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk610.png
10876,2021-09-23,6380,5312,220.0,610,Human,Male,Medium,3,"['Cap Forward', 'Big Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk610.png
10877,2021-02-15,5480,1745,19.9,3102,Human,Female,Medium,2,"['Pink With Hat', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3102.png
10878,2021-02-15,3906,1855,10.49,7981,Human,Female,Medium,4,"['Clown Eyes Green', 'Headband', 'Hot Lipstick', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7981.png
10879,2021-02-15,3906,293,9.75,8504,Human,Male,Light,3,"['Goat', 'Crazy Hair', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8504.png
10880,2021-02-16,293,586,11.5,8504,Human,Male,Light,3,"['Goat', 'Crazy Hair', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8504.png
10881,2021-03-12,6174,2154,24.0,8504,Human,Male,Light,3,"['Goat', 'Crazy Hair', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8504.png
10882,2021-04-29,2154,4555,24.75,8504,Human,Male,Light,3,"['Goat', 'Crazy Hair', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8504.png
10883,2021-02-15,4753,1495,69.0,2426,Human,Female,Light,3,"['Tiara', 'Green Eye Shadow', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2426.png
10884,2021-08-01,5526,5640,125.0,2426,Human,Female,Light,3,"['Tiara', 'Green Eye Shadow', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2426.png
10885,2021-08-23,5640,3851,275.0,2426,Human,Female,Light,3,"['Tiara', 'Green Eye Shadow', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2426.png
10886,2021-02-15,3906,6083,13.9,7209,Human,Male,Light,2,"['Crazy Hair', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7209.png
10887,2021-08-23,1661,1809,200.0,7209,Human,Male,Light,2,"['Crazy Hair', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7209.png
10888,2021-02-15,3182,2027,10.0,9158,Human,Male,Light,3,"['Big Shades', 'Fedora', 'Goat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9158.png
10889,2021-02-15,5480,293,15.0,5212,Human,Female,Medium,3,"['Clown Eyes Green', 'Purple Lipstick', 'Blonde Bob']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5212.png
10890,2021-02-19,293,2715,18.0,5212,Human,Female,Medium,3,"['Clown Eyes Green', 'Purple Lipstick', 'Blonde Bob']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5212.png
10891,2021-02-21,2715,1499,24.5,5212,Human,Female,Medium,3,"['Clown Eyes Green', 'Purple Lipstick', 'Blonde Bob']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5212.png
10892,2021-09-21,1499,2225,100.0,5212,Human,Female,Medium,3,"['Clown Eyes Green', 'Purple Lipstick', 'Blonde Bob']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5212.png
10893,2021-12-24,5295,843,61.9,5212,Human,Female,Medium,3,"['Clown Eyes Green', 'Purple Lipstick', 'Blonde Bob']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5212.png
10894,2022-01-30,843,3423,87.99,5212,Human,Female,Medium,3,"['Clown Eyes Green', 'Purple Lipstick', 'Blonde Bob']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5212.png
10895,2021-02-15,3392,293,16.0,6891,Human,Male,Medium,2,"['Front Beard', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6891.png
10896,2021-02-21,293,630,24.0,6891,Human,Male,Medium,2,"['Front Beard', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6891.png
10897,2021-03-03,630,3401,34.0,6891,Human,Male,Medium,2,"['Front Beard', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6891.png
10898,2021-02-15,3906,1211,12.75,8082,Human,Male,Light,3,"['Normal Beard', 'Regular Shades', 'Cowboy Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8082.png
10899,2021-02-16,1211,2673,19.5,8082,Human,Male,Light,3,"['Normal Beard', 'Regular Shades', 'Cowboy Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8082.png
10900,2021-02-15,5685,4126,8.5,1347,Human,Male,Light,2,"['Frumpy Hair', 'Goat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1347.png
10901,2021-02-15,2974,2673,26.0,6617,Human,Male,Dark,2,"['Clown Eyes Blue', 'Top Hat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6617.png
10902,2021-04-27,5245,345,46.0,6617,Human,Male,Dark,2,"['Clown Eyes Blue', 'Top Hat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6617.png
